position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
78,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira,277364,71.0,20,14,-7,2017,20
79,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,276967,42.0,20,2,-37,2017,20
80,6D8tdYo3mBOIUrWAk8wOVo,Feu d'artifice,Alonzo,273771,82.0,9,53,2,2017,20
81,4GCIYE1x1TWJCChPkpy9by,Onizuka,PNL,267592,86.0,20,11,5,2017,20
82,1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,French Montana,264187,96.0,5,82,14,2017,20
83,2eqHbYG0r90Y3LpZVjQOJX,Your Mind (feat. Kristen Marie),HEDIA,261170,88.0,9,52,5,2017,20
84,2KkD7TsSOHyG8sXdhLkTf8,MAC 11,SCH,258298,29.0,2,29,-55,2017,20
85,1YcY5Iiv3Ab68QC2rMKuBP,J'suis dans l'baye,Niska,256498,103.0,6,80,18,2017,20
86,5ZtoiFGlZ3tur8NJAMn0ws,Thank God,Rilès,253395,85.0,4,74,-1,2017,20
87,28co1mTCrGIGOeGzqLjSat,Grande armée,Lacrim,252494,81.0,13,2,-6,2017,20
88,6gmsmnjT3ojmm7apL8UD8M,J'attends,SCH,249615,38.0,5,38,-50,2017,20
89,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,247484,90.0,20,4,1,2017,20
90,33dLYyEIRqEipCuLb8z1l0,La dolce vita,Lacrim,245202,89.0,7,12,-1,2017,20
91,3AsAuGTaDQzavZZThyYlop,Sexual,NEIKED,244269,94.0,17,37,3,2017,20
92,7fRn8P0siyE2Xy4VNPWZAx,Dis-leur,Sofiane,244110,,1,92,new,2017,20
93,0FuTx2s3YH1ppmtiM6l0zI,September Song,JP Cooper,242431,101.0,14,56,8,2017,20
94,2Ce5IyMlVRVvN997ZJjJJA,Selfish (feat. Rihanna),Future,235913,100.0,11,65,6,2017,20
95,2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,234928,,1,95,new,2017,20
96,6QUDs5wTqWwI4Ed68GLdlC,Roro,Ninho,231570,108.0,4,72,12,2017,20
97,71gEIIqahWVslRCXtN5yhK,Déstabilisé,Djadja & Dinaz,227422,93.0,14,13,-4,2017,20
98,6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,227312,95.0,5,15,-3,2017,20
99,6x8j5V85ZJHtvOSjSamcVc,Afro Trap Pt. 7 (La puissance),MHD,225751,91.0,20,3,-8,2017,20
100,2Vd1vVQaBilW0O6nmU5BkH,Je m'en vais,Vianney,221473,97.0,20,2,-3,2017,20
101,58zsLZPvfflaiIbNWoA22O,Human,Rag'n'Bone Man,219529,67.0,20,6,-34,2017,20
102,1HGM9ePRc2Jpk4DtMKFtr9,Parti de rien,Sofiane,218649,,1,102,new,2017,20
103,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,216949,107.0,20,1,4,2017,20
104,6dbdxneD4mLKDgXJ6GQkJm,Roule,Soprano,214271,109.0,12,70,5,2017,20
105,04DysC7XwYiKJqYwGM8mkU,Love Gun - Radio Edit,Tess,213354,118.0,16,76,13,2017,20
106,0gbBzIqrECJOEPvQJIBFs5,Green Light,Lorde,212553,104.0,11,43,-2,2017,20
107,0ban5QRXUveaKtQPGuaoQ9,Tchoin,Kaaris,212272,105.0,20,2,-2,2017,20
108,6paaJeUuEGW5QzOAegwuAr,I Do It,Rilès,210698,98.0,4,82,-10,2017,20
109,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,210028,119.0,8,104,10,2017,20
110,1aHcjrULtaukPXENZPUlxr,Cordelette,Sofiane,209783,,1,110,new,2017,20
111,52CccjQSCEzwh6TG36OBRK,Marabout,Maître Gims,207812,,1,111,new,2017,20
112,5YIbA6i8pPUnl6CDpVDa63,Reine,Dadju,205813,133.0,2,112,21,2017,20
113,4kKJ5CjwCtksszPMntho4N,Mauvaise graine,Nekfeu,204544,111.0,20,2,-2,2017,20
114,0myHuhA1FkppaClYHRoxX0,6.45i,SCH,202749,58.0,20,23,-56,2017,20
115,63z6p4gpgnpZprANkpBIHH,Infréquentables,Dosseh,201672,110.0,20,22,-5,2017,20
116,3fHXUNVKNZQ4WaUGLwWxHP,Paris c'est loin,Damso,199010,106.0,20,71,-10,2017,20
117,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,197725,132.0,20,8,15,2017,20
118,1FUViuNSldssMIawrOXF2i,I Got You,Bebe Rexha,197475,113.0,18,64,-5,2017,20
119,2bXZOEsrwG5jTyULfSWFXT,Le bruit des blocks,Sofiane,195172,,1,119,new,2017,20
120,6SIBuEtE0UX6YtndMuWjnX,Bois d'argent,Sofiane,194426,,1,120,new,2017,20
121,0NUvPSk4VzBW0ClqgGxNRj,Vitrine,Vald,193709,117.0,15,42,-4,2017,20
122,6HViP4DVYa8gQtxLndmhwu,Aloha,Møme,193040,131.0,20,24,9,2017,20
123,6wR97bho2QoIiP5wxNxtQz,C'est la même,Djadja & Dinaz,191705,112.0,10,30,-11,2017,20
124,0lkQfsTMmtDA37tjjew9n0,Naha,PNL,190024,116.0,20,26,-8,2017,20
125,6ADBipUwQIzKBHJaAeh2uK,Bandit saleté,Sofiane,189479,,2,125,re-enter,2017,20
126,1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,189381,120.0,14,58,-6,2017,20
127,2KiHXiqQA2dHiLfeSxtTeP,Bazardée,KeBlack,182509,115.0,20,6,-12,2017,20
128,1b0loCDMFC8WqvUtmELtYm,J’écris,Alonzo,182238,122.0,3,89,-6,2017,20
129,4IEmXQgiWaEiKyLEq4Lejm,Les années de plomb,SCH,179671,50.0,2,50,-79,2017,20
130,1v1xEVIe3FWvFKalzBtKNO,Allez leur dire,SCH,178644,44.0,2,44,-86,2017,20
131,5nQHYFZC2mcUF1ouFBPsz1,Pour walou,Scridge,177955,170.0,3,131,39,2017,20
132,5t9fmZx0pcNxLykKTv6eOe,Saturne,Nekfeu,177915,121.0,20,9,-11,2017,20
133,2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,176053,135.0,3,133,2,2017,20
134,0UXW6ihyeYHfb4jae7QxGl,100 rêves,DTF,175740,156.0,2,134,22,2017,20
135,6520aj0B4FSKGVuKNsOCOi,Chained To The Rhythm,Katy Perry,175684,83.0,14,18,-52,2017,20
136,1iDQ2zCOU1uYeR8QcpqUZb,DKR,Booba,175010,127.0,20,20,-9,2017,20
137,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,173975,129.0,18,19,-8,2017,20
138,2BYiWgDk243sjYEDjs2agc,Amnésie,Damso,173291,114.0,20,84,-24,2017,20
139,1fwAe62bOqiiTq6JwxIyiH,Day Date,SCH,170551,55.0,2,55,-84,2017,20
140,73UUv80sAkyqer5NdeupIn,Pas la paix,SCH,169602,54.0,2,54,-86,2017,20
141,2qQ9rKLbylbmmmR9RUSdWI,Double h,Hornet La Frappe,168749,139.0,6,105,-2,2017,20
142,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,167923,159.0,20,33,17,2017,20
143,4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes,Imagine Dragons,165307,,1,143,new,2017,20
144,4zUK2F46GuIjAA0mmlTKJh,Ca va,SCH,163008,57.0,2,57,-87,2017,20
145,4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),Migos,162199,137.0,20,65,-8,2017,20
146,17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,160549,149.0,20,25,3,2017,20
147,0u6HzAVFUBiKslzPF9G9vd,Dis-moi que tu m'aimes,Ninho,160498,140.0,20,69,-7,2017,20
148,11hj8c8BCRd5ND3CRhZSvt,Squa,Nekfeu,160283,142.0,20,4,-6,2017,20
149,6NOBQsQ2TsAK8ieuFEB0O6,Traîtres,Lacrim,160014,126.0,15,2,-23,2017,20
150,4GsZNxO5EqEIrmfcFZ5lrH,Enterrez-les,Kalash Criminel,159289,128.0,4,128,-22,2017,20
151,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,158881,136.0,20,15,-15,2017,20
152,7BCZh8tgdw8HuUsvqlNBDR,Alors alors,Bigflo & Oli,157541,,1,152,new,2017,20
153,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,156731,,1,153,new,2017,20
154,59B7zyMX6ClvnkBeqQWQ0b,Petit prince,Sadek,156680,141.0,7,100,-13,2017,20
155,2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,Lil Uzi Vert,155155,161.0,4,155,6,2017,20
156,5UOGzIMvxXyRZIWBbqDcpU,DA,PNL,153398,145.0,20,68,-11,2017,20
157,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,152913,152.0,20,6,-5,2017,20
158,1jCnQf9BhMMnIvq8ETzFry,Grand Paris,Medine,152639,144.0,12,52,-14,2017,20
159,6cG9I4PyigCQJu6A6PmgH2,Arrêt du cœur,Kalash Criminel,152360,151.0,20,97,-8,2017,20
160,5NZpY9WeWFtlHVgepfCamX,Dans la légende,PNL,152076,148.0,20,48,-12,2017,20
161,5d5p3ai9PLqp8bOCg7Orhu,Bain de sang,Sofiane,151294,,1,161,new,2017,20
162,2sOrroHqKbYFP2MfHxhQMc,Cellophané,Rim'K,150408,153.0,20,56,-9,2017,20
163,6FK7DCwcQWWWG9VAT6ZGvz,Pop Corn,Boostee,148654,157.0,20,22,-6,2017,20
164,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,147703,154.0,15,117,-10,2017,20
165,0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,147467,162.0,20,66,-3,2017,20
166,337NxxJAxClIStxYcu7HNG,Pochon bleu,Naps,144872,200.0,2,166,34,2017,20
167,3up1uPuvL5vkfJ6aOeSRtD,Loin (feat. Dany Synthé & soFLY & Nius) - Pilule violette,Maître Gims,144855,134.0,8,111,-33,2017,20
168,1YHk0MpczUTbuMFYSSfNFK,Temps mort,SCH,144609,79.0,2,79,-89,2017,20
169,62YfFKVSgYnVsf2ZXmxjV4,Igo,Hornet La Frappe,144564,,1,169,new,2017,20
170,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,143263,,1,170,new,2017,20
171,3AbR9rS5iPPPG5F5TJtLMs,La Bise (feat. Brulux),Sadek,142087,158.0,20,65,-13,2017,20
172,2Ybq4O3JksrB02I1glWh65,Tristi,Lacrim,140870,146.0,7,13,-26,2017,20
173,4J6xvZhJh26lmAEAXGDCKu,Heal Tomorrow,Naive New Beaters,139556,179.0,20,39,6,2017,20
174,0aPYkaC4fsLau7hFqTW5YS,Météore,SCH,139461,76.0,2,76,-98,2017,20
175,5B13mNIiknPY2zKCyn1O6L,Skywalker,S.Pri Noir,138277,178.0,6,145,3,2017,20
176,2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,137374,164.0,20,19,-12,2017,20
177,3zLMWD22TUiKZ3L6FPjiCL,Andale (feat. Gradur),Sadek,137063,168.0,20,77,-9,2017,20
178,4ksAbWG96D1yaQ0onQNlb5,Colonel Carrillo,Lacrim,136253,138.0,8,5,-40,2017,20
179,0sqOIwjQoaiEXcSgl8iqsi,Oblah,Gradur,135200,163.0,20,48,-16,2017,20
180,3VvXGTB7qzTJ0nBOBwiH9X,Dans la lune,Sadek,133489,,1,180,new,2017,20
181,0Nhu3zSYbEz32IYiobV75e,Now Or Never,Halsey,133073,191.0,3,181,10,2017,20
182,64I0PKLFEKlcvc7fEVUGq0,White Tiger - Single Version,Izzy Bizu,132468,195.0,9,109,13,2017,20
183,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,131960,169.0,20,2,-14,2017,20
184,2jBleFNl3YK8lyJc1OvxXt,Jusqu'au dernier gramme,PNL,131710,171.0,20,75,-13,2017,20
185,2BnqjCRKj00LtQBU8RNKnr,Genie (feat. Mayer Hawthorne),Busy P,131394,,2,185,re-enter,2017,20
186,4ugva2W6oGPV1QgDOQjedS,La nuit,SCH,131259,78.0,2,78,-108,2017,20
187,0rNhRaRsrP0lilQbmdf2xw,Genie (feat. Mayer Hawthorne) - Radio Edit,Busy P,130955,,1,187,new,2017,20
188,4S1ZmpEshXG3S0OLdodb1W,Skurt Cobain,Sneazzy,130574,166.0,20,95,-22,2017,20
189,0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,130374,182.0,20,95,-7,2017,20
190,4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),Major Lazer,129099,,15,94,re-enter,2017,20
191,783vFwxaUzpGYAOEcGok9w,Elle et l'autre,Jul,128588,173.0,20,62,-18,2017,20
192,1KTI6rzwOvc1QUpAsbf87U,Dans la cité,Djadja & Dinaz,128576,167.0,9,38,-25,2017,20
193,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,128336,177.0,19,4,-16,2017,20
194,6bXd0YhKLCTvlLVc4tErH9,Tchikita,Jul,128013,181.0,20,26,-13,2017,20
195,0mbT71B8hMCbdKEf3Q1kh8,Moi aimer Toi,Vianney,127891,,12,129,re-enter,2017,20
196,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,127422,175.0,5,175,-21,2017,20
197,7iJHlQF4d4GtgJ06DjQcDV,X,Sofiane,127262,190.0,19,49,-7,2017,20
198,1qiBZ4sIwDbMt5DkKYeMvm,Mauvais comportement,Djadja & Dinaz,126970,165.0,9,42,-33,2017,20
199,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,126882,186.0,20,16,-13,2017,20
200,0lMbuWUpfTWhEmOKxppEau,Rollin (feat. Future & Khalid),Calvin Harris,126864,,1,200,new,2017,20
1,2UZW9WOPXdxw9YMG1bebS8,Θ. Macarena,Damso,1315819,1.0,4,1,0,2017,21
2,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,1036244,2.0,20,1,0,2017,21
3,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,1026497,3.0,6,3,0,2017,21
4,00cbRAOr6wTPE9WBMejhiM,Space Jam,Mister V,989652,,1,4,new,2017,21
5,4rrzxq356QDANDVd0SB1Dq,Top album,Mister V,806640,69.0,4,5,64,2017,21
6,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,800146,6.0,13,2,0,2017,21
7,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,770816,9.0,4,7,2,2017,21
8,57U26FwUclMqyZ5ylnPpw1,Α. Nwaar Is The New Black,Damso,744231,4.0,5,2,-4,2017,21
9,1E3zyoTHtJzsu5CjwIFIhY,Γ. Mosaïque solitaire,Damso,721765,5.0,4,4,-4,2017,21
10,03aduXwm6cTqO9bb4XFQ2b,Ε. Signaler,Damso,688528,7.0,4,5,-3,2017,21
11,4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,666337,11.0,18,5,0,2017,21
12,4fwtP5khM1iEoa6BP1QQsX,Chocolat (feat. Awa Imani),Lartiste,624094,15.0,16,12,3,2017,21
13,0gn0krlJTSSZvnMxh2ITHY,Mon p'tit loup,Sofiane,614096,10.0,6,10,-3,2017,21
14,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,604211,14.0,14,2,0,2017,21
15,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,601924,19.0,9,15,4,2017,21
16,4HvYhaXDmmAW6ZmPcgPZca,B. #QuedusaalVie,Damso,600647,8.0,4,3,-8,2017,21
17,3nd9UtBDugmxTwhSOzJE8K,Petit déjeuner,Mister V,580161,,1,17,new,2017,21
18,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,563352,21.0,21,3,3,2017,21
19,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,563050,24.0,10,13,5,2017,21
20,00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,544330,18.0,14,3,-2,2017,21
21,75UFzgBCaVwJJ4IVIaatpe,N. J Respect R,Damso,541500,12.0,4,9,-9,2017,21
22,2r0ECFc7nWPdRosmgo84pl,Venice,Mister V,530577,,1,22,new,2017,21
23,0P8n6AIBVc88gxbliu0lej,Apollo13,Mister V,524024,,1,23,new,2017,21
24,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,516058,27.0,13,20,3,2017,21
25,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,514290,33.0,5,25,8,2017,21
26,5PUZLLiQzxBg6TijpzU3dH,Deutsche Qualität,Mister V,493361,,1,26,new,2017,21
27,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,488961,32.0,21,9,5,2017,21
28,5urhEtesorARjZhjSaFntn,Ζ. Kietu,Damso,488381,13.0,4,7,-15,2017,21
29,0fg8CqpjdojMyXLNzM2PaJ,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,488303,46.0,17,21,17,2017,21
30,7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,484928,25.0,10,4,-5,2017,21
31,2KklXplRtxMsBYo474Es0w,Be Mine,Ofenbach,480017,20.0,19,7,-11,2017,21
32,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,461736,28.0,13,6,-4,2017,21
33,3VdDQkNCQKPAL4nZlFKWlN,Ghetto,Benash,461293,26.0,12,10,-7,2017,21
34,3LVYyIwOw16nmkzvLK7mAF,Gville,Mister V,459878,,1,34,new,2017,21
35,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,458217,35.0,17,10,0,2017,21
36,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,449386,38.0,13,30,2,2017,21
37,3cFsmM51N5zMAuu1nNY4Tw,No Lie,Sean Paul,447229,65.0,15,18,28,2017,21
38,2QXNsj3HmqbDqbw0R9F5zo,Toka,Sofiane,446375,16.0,6,16,-22,2017,21
39,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,443223,29.0,8,4,-10,2017,21
40,6ATkHaUrIJUtwyhoGMmQgw,Δ. Dieu ne ment jamais,Damso,438963,17.0,4,8,-23,2017,21
41,0X6496L5nTxkASOzNj8VYJ,Demain,Mister V,428545,,1,41,new,2017,21
42,6nGSXuZrE5P7gSvtJs4unC,Κ. Kin la belle,Damso,422215,22.0,4,14,-20,2017,21
43,5xhJmd0I15jFcEdqxfCzKk,It Won't Kill Ya,The Chainsmokers,415916,57.0,7,43,14,2017,21
44,7LELmSLARiSAoIKVsVoH2F,Bulletproof,Mister V,404548,,1,44,new,2017,21
45,7syABtsvHvD3nO7OG91Ani,Tout l'monde s'en fout,Sofiane,404380,23.0,17,2,-22,2017,21
46,6y2Kaz9QI01XBKJ8mTb7Pf,Skin,Rag'n'Bone Man,392318,54.0,15,38,8,2017,21
47,4nNqcuufJv09PS4AM5RcO4,Thérapie,Mister V,391113,,1,47,new,2017,21
48,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,385077,45.0,5,45,-3,2017,21
49,63QQ2n6nZZXary0hJoVktP,Nightcall,Mister V,380858,,1,49,new,2017,21
50,4myoVer3cPAUqBzDigYf7A,Λ. Lové,Damso,373202,31.0,4,12,-19,2017,21
51,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,373024,39.0,12,11,-12,2017,21
52,63qapUS8yLKz0tb0eOgOTF,Million Eyes,Loïc Nottet,372616,53.0,20,17,1,2017,21
53,0fBxgiQe76HZFFqN2FUUpw,Η. Gova,Damso,367758,30.0,4,10,-23,2017,21
54,1ssmjAYSU5PbmsjLq5yrNH,Never Give Up,Sia,365638,60.0,11,27,6,2017,21
55,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,362433,50.0,13,37,-5,2017,21
56,45KqDHTOJtIM53QR1gPGTa,Brothers,Rilès,356102,42.0,5,42,-14,2017,21
57,00X2yv2vrtritPt2CZnUTZ,Bené,PNL,355858,44.0,21,5,-13,2017,21
58,4QyghgsIMOwKqsVpDBcqXo,Cendrillon,Mister V,353509,,1,58,new,2017,21
59,7abpmGpF7PGep2rDU68GBR,Tuesday,Burak Yeter,350930,61.0,21,9,2,2017,21
60,0U050yYuyc2Gq9hrfvfEq8,Gramme 2 peuf,Hornet La Frappe,343601,48.0,15,32,-12,2017,21
61,1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),G-Eazy,341243,63.0,7,51,2,2017,21
62,5FRCTmIl1SIie075FoVsqA,Je ne comprends pas,Kalash Criminel,340361,,1,62,new,2017,21
63,1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,336381,59.0,19,25,-4,2017,21
64,0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,Petit Biscuit,335156,41.0,21,7,-23,2017,21
65,5NNlUMcOEOdoOIwwaWXv0k,Cold,Maroon 5,332430,62.0,14,35,-3,2017,21
66,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,327410,153.0,2,66,87,2017,21
67,6Y6mUgZmUadVvfFuoGuy64,Chasse à l'homme,Niska,324341,64.0,4,54,-3,2017,21
68,61WbtB6ujkpNAsAf5LjF4b,Bon appétit,Katy Perry,323004,51.0,3,51,-17,2017,21
69,0UXW6ihyeYHfb4jae7QxGl,100 rêves,DTF,315785,134.0,3,69,65,2017,21
70,2eqHbYG0r90Y3LpZVjQOJX,Your Mind (feat. Kristen Marie),HEDIA,314285,83.0,10,52,13,2017,21
71,0y1QJc3SJVPKJ1OvFmFqe6,Way Down We Go,KALEO,312425,68.0,19,17,-3,2017,21
72,6JMdhGfyz9C4kA4mTc6y9C,Comme si,SCH,312256,34.0,7,5,-38,2017,21
73,376JSYpMMIJteMBozHUix0,Je ne me vois pas briller,Jul,307355,,1,73,new,2017,21
74,1lQBpwzlkwNiRyCiifKtRA,Ι. Peur d'être père,Damso,305906,40.0,4,15,-34,2017,21
75,6iTVIAqZpHmCK9jrpDyDVo,I Feel So Bad,Kungs,304486,74.0,19,30,-1,2017,21
76,0lMbuWUpfTWhEmOKxppEau,Rollin (feat. Future & Khalid),Calvin Harris,302636,200.0,2,76,124,2017,21
77,06bPKV61n8jzxFAv0l29kv,Bonobo (Bonus Track),Mister V,302253,,1,77,new,2017,21
78,1MUxJxub6ovS0rzTHRgyoF,Afro Trap Pt. 8 (Never),MHD,298328,67.0,13,3,-11,2017,21
79,4ysXJQqi5zH0yz1R4sna52,B.O.C,Niska,294762,70.0,11,41,-9,2017,21
80,2dqLk7ezV15LEJEwUmEbXB,Down,Marian Hill,293780,52.0,6,52,-28,2017,21
81,4JIOC5P1G1NjhRJ2JSXm41,Ouloulou,Dabs,292807,73.0,17,59,-8,2017,21
82,1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,French Montana,292330,82.0,6,82,0,2017,21
83,6O85MfGECKBqAK2MgSbCaj,Places,Martin Solveig,288808,76.0,15,45,-7,2017,21
84,0dJhKHDhqu1QYWfMy54G3F,Back for More (feat. Daecolm),Feder,285422,49.0,3,49,-35,2017,21
85,1sCxVKWImDZSZKvG0U9B23,Bad Liar,Selena Gomez,280068,,1,85,new,2017,21
86,4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes,Imagine Dragons,270174,143.0,2,86,57,2017,21
87,1wlENIsHNc9Iz4K1pFKgOT,Avant de partir,DTF,269320,,1,87,new,2017,21
88,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,268630,79.0,21,2,-9,2017,21
89,0z18wqbjuXTxzaNm4oegU2,Oh bah oui,Lacrim,268169,72.0,8,2,-17,2017,21
90,6p2bt2xM6mf25q3wAmI5kd,Μ. Noob Saibot,Damso,267965,58.0,4,16,-32,2017,21
91,4GCIYE1x1TWJCChPkpy9by,Onizuka,PNL,264696,81.0,21,11,-10,2017,21
92,51PIvodunv6NmX5250zxAh,The Cure,Lady Gaga,262278,71.0,5,71,-21,2017,21
93,2Ce5IyMlVRVvN997ZJjJJA,Selfish (feat. Rihanna),Future,260788,94.0,12,65,1,2017,21
94,2cMupQ1HCvkbSk2nNSRlXw,Mélanger,Kalash Criminel,258815,,1,94,new,2017,21
95,6D8tdYo3mBOIUrWAk8wOVo,Feu d'artifice,Alonzo,258304,80.0,10,53,-15,2017,21
96,0FuTx2s3YH1ppmtiM6l0zI,September Song,JP Cooper,256762,93.0,15,56,-3,2017,21
97,0PEvNecmiHz8PsegFXXmcF,Ξ. Une âme pour deux,Damso,255727,66.0,4,17,-31,2017,21
98,5ZtoiFGlZ3tur8NJAMn0ws,Thank God,Rilès,252507,86.0,5,74,-12,2017,21
99,1YcY5Iiv3Ab68QC2rMKuBP,J'suis dans l'baye,Niska,250362,85.0,7,80,-14,2017,21
100,4GsZNxO5EqEIrmfcFZ5lrH,Enterrez-les,Kalash Criminel,250305,150.0,5,100,50,2017,21
101,6ymKsfbFtQ12mmPJxPAamb,Poupée russe,SCH,248004,47.0,5,22,-54,2017,21
102,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,243325,89.0,21,4,-13,2017,21
103,3AsAuGTaDQzavZZThyYlop,Sexual,NEIKED,242754,91.0,18,37,-12,2017,21
104,0rNhRaRsrP0lilQbmdf2xw,Genie (feat. Mayer Hawthorne) - Radio Edit,Busy P,235397,187.0,2,104,83,2017,21
105,0CcQNd8CINkwQfe1RDtGV6,Believer,Imagine Dragons,234864,43.0,15,26,-62,2017,21
106,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,234031,103.0,21,1,-3,2017,21
107,5YIbA6i8pPUnl6CDpVDa63,Reine,Dadju,233120,112.0,3,107,5,2017,21
108,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,232957,37.0,7,37,-71,2017,21
109,33dLYyEIRqEipCuLb8z1l0,La dolce vita,Lacrim,232209,90.0,8,12,-19,2017,21
110,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,231627,109.0,9,104,-1,2017,21
111,28co1mTCrGIGOeGzqLjSat,Grande armée,Lacrim,230651,87.0,14,2,-24,2017,21
112,0nhKXS1KL8ffn40Un1q91D,Poto,Sofiane,229099,56.0,2,56,-56,2017,21
113,337NxxJAxClIStxYcu7HNG,Pochon bleu,Naps,227757,166.0,3,113,53,2017,21
114,0gbBzIqrECJOEPvQJIBFs5,Green Light,Lorde,221090,106.0,12,43,-8,2017,21
115,2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,218826,95.0,2,95,-20,2017,21
116,6x8j5V85ZJHtvOSjSamcVc,Afro Trap Pt. 7 (La puissance),MHD,217992,99.0,21,3,-17,2017,21
117,04DysC7XwYiKJqYwGM8mkU,Love Gun - Radio Edit,Tess,217770,105.0,17,76,-12,2017,21
118,3ksnrZfyto1Ill9E3oDHnh,Marion Maréchal,Sofiane,217650,36.0,2,36,-82,2017,21
