position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
128,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,165157,132.0,31,10,4,2017,31,canada
129,0qYTZCo5Bwh1nsUFGZP3zn,Felices los 4,Maluma,163420,146.0,12,126,17,2017,31,canada
130,3t0J8vI9StQD8KIBkT2Cp5,Tired - Kygo Remix,Alan Walker,163078,,1,130,new,2017,31,canada
131,2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,162607,59.0,2,59,-72,2017,31,canada
132,4ARPvK8DHLwt4oX65ZAFMw,Look At Me!,XXXTENTACION,162016,134.0,22,52,2,2017,31,canada
133,6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,161699,156.0,8,133,23,2017,31,canada
134,0iTCmKvuU1ReULiQB0rI7n,Tone It Down (feat. Chris Brown),Gucci Mane,160678,178.0,6,125,44,2017,31,canada
135,0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,160602,130.0,26,55,-5,2017,31,canada
136,2zYs4BonN2ydkbrRk333SN,Come Closer (feat. Drake),WizKid,160513,133.0,4,108,-3,2017,31,canada
137,2XlHu0HcujBCkWMdIAvrqt,Blem,Drake,160507,139.0,20,3,2,2017,31,canada
138,3JWh19WsndEFg0UFRFeTiU,Minute,NAV,160070,88.0,2,88,-50,2017,31,canada
139,5GG3knKdxKWrNboRijxeKF,Run Me Dry,Bryson Tiller,159807,142.0,10,67,3,2017,31,canada
140,0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,159797,143.0,31,111,3,2017,31,canada
141,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,159574,131.0,22,8,-10,2017,31,canada
142,7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),Kane Brown,159531,179.0,5,142,37,2017,31,canada
143,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,159492,144.0,15,104,1,2017,31,canada
144,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,159083,149.0,31,42,5,2017,31,canada
145,5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,158374,,1,145,new,2017,31,canada
146,3Q3myFA7q4Op95DOpHplaY,do re mi,blackbear,158283,145.0,12,70,-1,2017,31,canada
147,6mORGLOz79w6VsCRLWYYuK,The Night We Met,Lord Huron,158021,141.0,17,56,-6,2017,31,canada
148,62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,156676,166.0,31,86,18,2017,31,canada
149,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,155456,158.0,31,29,9,2017,31,canada
150,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,154774,148.0,31,18,-2,2017,31,canada
151,59J5nzL1KniFHnU120dQzt,wokeuplikethis*,Playboi Carti,153643,128.0,15,89,-23,2017,31,canada
152,0fg8CqpjdojMyXLNzM2PaJ,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,153006,154.0,27,15,2,2017,31,canada
153,20dP2DaMHIAmwWAbp7peSr,pick up the phone,Young Thug,152005,157.0,31,65,4,2017,31,canada
154,6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,151950,164.0,31,137,10,2017,31,canada
155,5xey3cl8y5fWst3EKgPFk8,Drowning,KREAM,151587,,1,155,new,2017,31,canada
156,4LSkEJ5P5MV0y3PZqw7guJ,Sober,Cheat Codes,151190,,1,156,new,2017,31,canada
157,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,150444,151.0,26,55,-6,2017,31,canada
158,7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),DRAM,149042,160.0,31,23,2,2017,31,canada
159,7zxRMhXxJMQCeDDg0rKAVo,Some Way,NAV,147693,162.0,24,27,3,2017,31,canada
160,4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",147080,121.0,2,121,-39,2017,31,canada
161,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,146398,183.0,18,161,22,2017,31,canada
162,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,146006,197.0,28,136,35,2017,31,canada
163,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,145875,195.0,31,16,32,2017,31,canada
164,17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,145244,174.0,31,50,10,2017,31,canada
165,5OOkp4U9P9oL23maHFHL1h,Panda,Desiigner,145215,167.0,31,61,2,2017,31,canada
166,0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,145157,182.0,12,83,16,2017,31,canada
167,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,145152,163.0,27,7,-4,2017,31,canada
168,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,143601,173.0,31,6,5,2017,31,canada
169,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,142722,171.0,22,75,2,2017,31,canada
170,0G149jkGWKwrPXUGkEDgWM,Numb,21 Savage,142555,155.0,4,96,-15,2017,31,canada
171,7qs2GAglLWfxEfmO8u2u0A,High Without Your Love,Loote,141774,89.0,12,82,-82,2017,31,canada
172,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,140928,189.0,31,59,17,2017,31,canada
173,2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),Gucci Mane,140818,172.0,10,88,-1,2017,31,canada
174,3pndPhlQWjuSoXhcIIdBjv,What They Want,Russ,140287,186.0,31,86,12,2017,31,canada
175,47AMYhY7w49L3rv6UZdlXV,Dirty Wine (feat. Ty Dolla $ign),WizKid,139392,191.0,2,175,16,2017,31,canada
176,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,138698,190.0,31,22,14,2017,31,canada
177,0qfq195ZlBgRNeeABoQCwp,One I Want (feat. PARTYNEXTDOOR),Majid Jordan,138698,177.0,6,101,0,2017,31,canada
178,1JupdHkhDzE4XtrFFe9w6o,No Such Thing as a Broken Heart,Old Dominion,138603,,2,178,re-enter,2017,31,canada
179,0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,Travis Scott,138529,200.0,26,136,21,2017,31,canada
180,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,137775,165.0,20,11,-15,2017,31,canada
181,68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore,Charlie Puth,137385,194.0,31,65,13,2017,31,canada
182,4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,137264,188.0,31,41,6,2017,31,canada
183,6kl1qtQXQsFiIWRBK24Cfp,RAF,A$AP Mob,136945,,8,130,re-enter,2017,31,canada
184,2RwmsAOxtiRezQPmvyejb8,Ex Calling,6LACK,136272,,2,184,re-enter,2017,31,canada
185,4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,136198,,7,174,re-enter,2017,31,canada
186,0BU7nIcCZxYSE0hYcc5oZz,Too Many Years,Kodak Black,135478,193.0,30,108,7,2017,31,canada
187,4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,134751,,30,24,re-enter,2017,31,canada
188,2cnKEkpVUSV4wnjQiTWfH6,Escápate Conmigo,Wisin,134721,,2,188,re-enter,2017,31,canada
189,1tlBuoIRrtqFs9bE9dmli5,Extra Luv (feat. YG),Future,134151,175.0,5,107,-14,2017,31,canada
190,0jiW3PNiHJxOhWh9oPBJ7m,Held Me Down,NAV,132963,110.0,2,110,-80,2017,31,canada
191,0utlOiJy2weVl9WTkcEWHy,Neighbors,J. Cole,132299,,8,91,re-enter,2017,31,canada
192,5hfpu8saHLGedbHRtNCYjm,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,132282,150.0,15,94,-42,2017,31,canada
193,0rlFL6bxIWcCn9gk9GExFA,Love U Better (feat. Lil Wayne & The-Dream),Ty Dolla $ign,132075,169.0,3,157,-24,2017,31,canada
194,6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,131784,,30,7,re-enter,2017,31,canada
195,6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue,131711,,7,124,re-enter,2017,31,canada
196,4QeBlVCl2KzUEcQZiuskRd,Sway (feat. Quavo & Lil Yachty),NexXthursday,131013,,1,196,new,2017,31,canada
197,51PIvodunv6NmX5250zxAh,The Cure,Lady Gaga,130691,198.0,16,27,1,2017,31,canada
198,045SnNDjOfOLKM5OxARH4g,Small Town Boy,Dustin Lynch,130567,,1,198,new,2017,31,canada
199,6yifEZyA5xGbQmmrmQ63Nb,High,Alyssa Reid,130347,,1,199,new,2017,31,canada
200,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,129532,,30,19,re-enter,2017,31,canada
1,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,1259532,1.0,17,1,0,2017,32,canada
2,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,1172045,2.0,5,2,0,2017,32,canada
3,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,991527,3.0,8,2,0,2017,32,canada
4,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,896432,6.0,7,4,2,2017,32,canada
5,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,895082,4.0,11,1,-1,2017,32,canada
6,2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,884470,7.0,6,6,1,2017,32,canada
7,2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,Lil Uzi Vert,836953,8.0,20,5,1,2017,32,canada
8,5EnYT6F7wEcdege6mDHEfO,Signs,Drake,834234,5.0,5,5,-3,2017,32,canada
9,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,777329,9.0,12,8,0,2017,32,canada
10,5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,762670,16.0,5,10,6,2017,32,canada
11,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,717259,10.0,19,1,-1,2017,32,canada
12,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,699297,13.0,16,7,1,2017,32,canada
13,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,696130,11.0,8,5,-2,2017,32,canada
14,167NczpNbRF7oWakJaY3Hh,Slow Hands,Niall Horan,690180,12.0,14,12,-2,2017,32,canada
15,25C5CowdsfXld2jJanbiex,Sorry Not Sorry,Demi Lovato,681771,14.0,4,14,-1,2017,32,canada
16,3HVr6jTVwBHBa2flM0eURR,Glorious (feat. Skylar Grey),Macklemore,632959,22.0,7,16,6,2017,32,canada
17,1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,Travis Scott,624164,23.0,12,17,6,2017,32,canada
18,0CcQNd8CINkwQfe1RDtGV6,Believer,Imagine Dragons,616054,18.0,24,11,0,2017,32,canada
19,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,602966,19.0,12,15,0,2017,32,canada
20,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,594892,20.0,16,10,0,2017,32,canada
21,0XLOf9LhyazPX9Ld8jPiUq,Fetish (feat. Gucci Mane),Selena Gomez,585052,15.0,3,15,-6,2017,32,canada
22,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,578200,21.0,31,1,-1,2017,32,canada
23,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,576161,17.0,29,7,-6,2017,32,canada
24,7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,549533,28.0,3,24,4,2017,32,canada
25,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,542970,31.0,10,25,6,2017,32,canada
26,3PEgB3fkiojxms35ntsTgs,More Than You Know,Axwell /\ Ingrosso,542784,25.0,2,25,-1,2017,32,canada
27,3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,502943,30.0,32,19,3,2017,32,canada
28,3Ytr1SUCUi6J3L9dRFx5iH,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,495299,29.0,10,23,1,2017,32,canada
29,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,494761,27.0,11,24,-2,2017,32,canada
30,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,484925,24.0,20,6,-6,2017,32,canada
31,1sCxVKWImDZSZKvG0U9B23,Bad Liar,Selena Gomez,484485,26.0,11,9,-5,2017,32,canada
32,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,479213,32.0,27,31,0,2017,32,canada
33,152lZdxL1OR0ZMW6KquMif,Location,Khalid,445726,36.0,27,29,3,2017,32,canada
34,1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,434971,33.0,12,21,-1,2017,32,canada
35,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,427998,34.0,11,22,-1,2017,32,canada
36,6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),Migos,421970,41.0,28,36,5,2017,32,canada
37,6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,414721,38.0,17,2,1,2017,32,canada
38,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,414362,37.0,24,6,-1,2017,32,canada
39,79NlESqzFSW0hdBWgls4FX,Praying,Kesha,412484,40.0,5,28,1,2017,32,canada
40,7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,400095,42.0,21,1,2,2017,32,canada
41,2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls,Hailee Steinfeld,397256,39.0,15,38,-2,2017,32,canada
42,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,396515,35.0,5,24,-7,2017,32,canada
43,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,385943,43.0,25,3,0,2017,32,canada
44,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,381383,48.0,25,2,4,2017,32,canada
45,7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,Halsey,381302,46.0,7,17,1,2017,32,canada
46,7aF09WaavZAmAWuUeYxlYD,Rich Love (with Seeb),OneRepublic,381130,51.0,4,46,5,2017,32,canada
47,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,378326,49.0,11,47,2,2017,32,canada
48,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,369052,45.0,32,8,-3,2017,32,canada
49,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,364019,44.0,18,40,-5,2017,32,canada
50,0lMbuWUpfTWhEmOKxppEau,Rollin (feat. Future & Khalid),Calvin Harris,357031,47.0,9,19,-3,2017,32,canada
51,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,351351,55.0,15,50,4,2017,32,canada
52,2nYwV62UABTH0NanrwVIdQ,Perplexing Pegasus,Rae Sremmurd,332949,,1,52,new,2017,32,canada
53,57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex,327592,76.0,2,53,23,2017,32,canada
54,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,326037,57.0,32,54,3,2017,32,canada
55,7LEydI5NfjY6mZfKwYIptZ,Down,Fifth Harmony,322589,53.0,10,52,-2,2017,32,canada
56,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,316848,56.0,24,14,0,2017,32,canada
57,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,303413,,1,57,new,2017,32,canada
58,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,303327,50.0,24,2,-8,2017,32,canada
59,6kig1UFggPUyZBCvXD3Wod,No Complaints,Metro Boomin,303186,61.0,7,39,2,2017,32,canada
60,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,300248,54.0,5,54,-6,2017,32,canada
61,6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,2 Chainz,298644,60.0,14,60,-1,2017,32,canada
62,4gqMQftUs22F8pOGVn5Acr,Reminding Me,Shawn Hook,296114,59.0,13,40,-3,2017,32,canada
63,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,295527,73.0,7,63,10,2017,32,canada
64,4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,291127,58.0,29,22,-6,2017,32,canada
65,1839RWzPRZCVgvamu4sHSN,All My Love (feat. Conor Maynard),Cash Cash,280468,63.0,5,63,-2,2017,32,canada
66,0RYXEibxMami3QuT8kn4Iz,Marmalade (feat. Lil Yachty),Macklemore,280354,90.0,2,66,24,2017,32,canada
67,1nX9KhK3Fff27SnrIor2Yb,4 AM,2 Chainz,279580,67.0,8,52,0,2017,32,canada
68,2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,277438,109.0,2,68,41,2017,32,canada
69,6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,271424,69.0,17,3,0,2017,32,canada
70,3sJHkcxojoJD2Ytbo1yLLF,Two High,Moon Taxi,269055,62.0,7,62,-8,2017,32,canada
71,1vVNlXi8gf8tZ7OhnEs4VE,A Lie,French Montana,269019,52.0,4,35,-19,2017,32,canada
72,6UjfByV1lDLW0SOVQA4NAi,Gyalchester,Drake,261964,80.0,21,6,8,2017,32,canada
73,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),SZA,261321,70.0,8,70,-3,2017,32,canada
74,37F0uwRSrdzkBiuj0D5UHI,Reminder,The Weeknd,259260,75.0,32,40,1,2017,32,canada
75,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,257857,68.0,32,3,-7,2017,32,canada
76,4xBjsLUSjcx2h7PcRikpQp,OMG,Camila Cabello,255107,,1,76,new,2017,32,canada
77,6Q2FftbUG530lCtBI74bMH,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,251509,74.0,18,54,-3,2017,32,canada
78,2bjwRfXMk4uRgOD9IBYl9h,Portland,Drake,250413,78.0,21,4,0,2017,32,canada
79,7F1LWA9sIlTorHUo4amGqk,Reminder - Remix,The Weeknd,250133,,1,79,new,2017,32,canada
80,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),Cheat Codes,249382,65.0,19,33,-15,2017,32,canada
81,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,237995,81.0,32,6,0,2017,32,canada
82,1CKd1PnqfYx0H12V9MSaIY,Get Low (with Liam Payne),Zedd,237391,64.0,5,44,-18,2017,32,canada
83,0xG0SHshCStMEyNbNC5d4k,Issues,Julia Michaels,234743,,1,83,new,2017,32,canada
84,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,234722,71.0,15,18,-13,2017,32,canada
85,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,231253,66.0,21,22,-19,2017,32,canada
86,7KOlJ92bu51cltsD9KU5I7,T-Shirt,Migos,230316,84.0,30,10,-2,2017,32,canada
87,2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,228926,79.0,15,19,-8,2017,32,canada
88,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,227174,87.0,32,1,-1,2017,32,canada
89,2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,227090,77.0,13,7,-12,2017,32,canada
90,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,224727,82.0,23,4,-8,2017,32,canada
91,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,220239,83.0,32,9,-8,2017,32,canada
92,4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,217628,88.0,25,18,-4,2017,32,canada
93,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,216178,85.0,32,12,-8,2017,32,canada
94,4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),Migos,215902,93.0,32,3,-1,2017,32,canada
95,6mapJIPnQ23RTAevUoE0DL,Swang,Rae Sremmurd,213535,91.0,32,45,-4,2017,32,canada
96,1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,Kendrick Lamar,204166,89.0,17,6,-7,2017,32,canada
97,0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,199398,97.0,32,7,0,2017,32,canada
98,1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,197969,105.0,2,98,7,2017,32,canada
99,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,197927,95.0,17,8,-4,2017,32,canada
100,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,194431,96.0,31,2,-4,2017,32,canada
101,4AFgK4wP1iD5i8BYaLr9Vf,You Da Baddest,Future,192814,100.0,2,100,-1,2017,32,canada
102,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,190700,99.0,32,2,-3,2017,32,canada
103,25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),Young Thug,189002,111.0,8,103,8,2017,32,canada
104,343YBumqHu19cGoGARUTsd,Fake Love,Drake,187431,112.0,32,2,8,2017,32,canada
105,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,185061,107.0,32,8,2,2017,32,canada
106,3JKhmIlixlYwFLzrkc6drb,Learn To Let Go,Kesha,182612,98.0,2,98,-8,2017,32,canada
107,6dVZCbi9CYtD9LjAHXRjIG,Mask Off (feat. Kendrick Lamar) - Remix,Future,181776,108.0,7,82,1,2017,32,canada
108,3izYo2ghdPK4B8jwXYgje4,Love Again,Hedley,179588,101.0,7,101,-7,2017,32,canada
109,76Y0gxtTxN0FyDCYh5qYQj,Get Right Witcha,Migos,178103,116.0,28,51,7,2017,32,canada
110,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,177830,110.0,30,2,0,2017,32,canada
111,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,176539,103.0,32,5,-8,2017,32,canada
112,0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,The Chainsmokers,173384,113.0,32,42,1,2017,32,canada
113,6fwdbPMwP1zVStm8FybmkO,X (feat. Future),21 Savage,173309,119.0,32,39,6,2017,32,canada
114,4EbULzyWMuFx94aoIY1MlJ,A$AP Ferg,NAV,171755,104.0,3,77,-10,2017,32,canada
115,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,171205,114.0,18,14,-1,2017,32,canada
116,5Od0M7jp6IODTPW0cygHgu,Perfect Timing (Intro),NAV,168001,106.0,3,71,-10,2017,32,canada
117,74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,167098,86.0,5,86,-31,2017,32,canada
118,53mrVsi49rLHIaKBiSvElG,do re mi (feat. Gucci Mane),blackbear,166941,,1,118,new,2017,32,canada
119,4XGqzhzg4PDmdPEMWmi7r8,Parallel Lines (feat. Happy Sometimes),DVBBS,165587,118.0,6,101,-1,2017,32,canada
120,2RwmsAOxtiRezQPmvyejb8,Ex Calling,6LACK,165178,184.0,3,120,64,2017,32,canada
121,6c7D34787LOtPm8tzhsLgH,Rake It Up,Yo Gotti,164696,124.0,4,121,3,2017,32,canada
122,0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,163237,140.0,32,111,18,2017,32,canada
123,61mnlyQlnPuq1GEX0LxIWh,Live up to My Name,Baka Not Nice,163138,,1,123,new,2017,32,canada
124,0iTCmKvuU1ReULiQB0rI7n,Tone It Down (feat. Chris Brown),Gucci Mane,162438,134.0,7,124,10,2017,32,canada
125,5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,161999,126.0,23,125,1,2017,32,canada
126,6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,Luke Combs,159785,122.0,13,118,-4,2017,32,canada
127,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,Post Malone,159235,125.0,32,115,-2,2017,32,canada
128,20dP2DaMHIAmwWAbp7peSr,pick up the phone,Young Thug,157207,153.0,32,65,25,2017,32,canada
129,6mORGLOz79w6VsCRLWYYuK,The Night We Met,Lord Huron,156879,147.0,18,56,18,2017,32,canada
130,6zLdXcmvIxnAXpz9sXFnIE,Craving You,Thomas Rhett,156264,92.0,10,78,-38,2017,32,canada
131,0ZiRSqlSsDlY0UyDYU9CTE,Unforgettable,Thomas Rhett,156225,121.0,2,121,-10,2017,32,canada
132,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,155901,144.0,32,42,12,2017,32,canada
133,7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),Kane Brown,155491,142.0,6,133,9,2017,32,canada
134,7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),DRAM,153980,158.0,32,23,24,2017,32,canada
135,4ARPvK8DHLwt4oX65ZAFMw,Look At Me!,XXXTENTACION,153801,132.0,23,52,-3,2017,32,canada
136,0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,153151,135.0,27,55,-1,2017,32,canada
137,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,152684,128.0,32,10,-9,2017,32,canada
138,2XlHu0HcujBCkWMdIAvrqt,Blem,Drake,152413,137.0,21,3,-1,2017,32,canada
139,5o4yGlG0PfeVUa6ClIyOxq,Boys,Charli XCX,151952,115.0,2,115,-24,2017,32,canada
140,1xpXnpIpuvzpx9jz15baJF,Call Me,NAV,151129,94.0,3,51,-46,2017,32,canada
141,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,150880,150.0,32,18,9,2017,32,canada
142,0qYTZCo5Bwh1nsUFGZP3zn,Felices los 4,Maluma,150251,129.0,13,126,-13,2017,32,canada
143,5GG3knKdxKWrNboRijxeKF,Run Me Dry,Bryson Tiller,150187,139.0,11,67,-4,2017,32,canada
144,21yRtB6B8EMounImAfHRCP,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",150022,120.0,3,87,-24,2017,32,canada
145,6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,149563,133.0,9,133,-12,2017,32,canada
146,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,148957,102.0,3,49,-44,2017,32,canada
147,0Gm6yW9dqvWhBO8DQDiLHs,Worst In Me,Julia Michaels,148288,117.0,2,117,-30,2017,32,canada
148,2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),Gucci Mane,148081,173.0,11,88,25,2017,32,canada
149,6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,147465,154.0,32,137,5,2017,32,canada
