position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
177,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,504322,135.0,17,49,-42,2018,50,brazil
178,1EQ8sBQ7Abv9DvNBzhXAcv,Pra Você Guardei O Amor,Nando Reis,498059,178.0,16,143,0,2018,50,brazil
179,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,497672,,34,33,re-enter,2018,50,brazil
180,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,497200,150.0,6,105,-30,2018,50,brazil
181,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,494249,192.0,11,59,11,2018,50,brazil
182,1HgCJymAVcOMKUIkBYLOUF,Já convenci - Ao vivo,Thiago Brava,493444,,9,107,re-enter,2018,50,brazil
183,76L8k0PT5lGDkjqs0t7tYV,Sortudo,Wesley Safadão,493378,189.0,20,101,6,2018,50,brazil
184,4RREQkD5lRqgDvhsQ643i7,Tbt - Ao Vivo,Cleber & Cauan,488472,196.0,18,133,12,2018,50,brazil
185,3idU6lZVKD6hvGjnpSHde8,Porque Eu Te Amo,ANAVITÓRIA,486860,157.0,13,71,-28,2018,50,brazil
186,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered,Queen,484039,162.0,6,124,-24,2018,50,brazil
187,7ppLcVgxpoWAhAa2c0CN3b,Quero Que Tu Vá,Ananda,481028,105.0,20,6,-82,2018,50,brazil
188,3lInRGfft6CCsJJPZX3AXq,Big Jet Plane,Alok,480692,,30,22,re-enter,2018,50,brazil
189,4btS3p4qAWhM3fKfZPCQRV,Vai Que Bebereis - Ao Vivo,Henrique & Juliano,479906,171.0,10,90,-18,2018,50,brazil
190,4oH03lpFiysmcWex1AyddD,Me Negaram Amor,Cynthia Luz,479325,200.0,22,118,10,2018,50,brazil
191,2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,475091,167.0,5,87,-24,2018,50,brazil
192,1yzBGun3xDY7WpHOIP9nNp,Never Let Me Go,Alok,474487,,14,149,re-enter,2018,50,brazil
193,4muZ1PUxmss4cVmYnpLrvs,Refém,Dilsinho,474221,,25,152,re-enter,2018,50,brazil
194,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,474158,182.0,81,65,-12,2018,50,brazil
195,05KtnDxY4V7aMeHxwumTkY,Coração Bandido,MC Menor Mr,473782,177.0,14,103,-18,2018,50,brazil
196,2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,473703,147.0,5,71,-49,2018,50,brazil
197,0pqyzGaS6qpdHs3bzjVYzb,Sem Contraindicação - Ao Vivo,Diego & Victor Hugo,467060,,44,80,re-enter,2018,50,brazil
198,5qLTGDTTIHxxIU835qJWfT,Quero Ser Feliz Também - Ao Vivo,Natiruts,463882,,20,143,re-enter,2018,50,brazil
199,6uyMtLQXZ8amkLyv5l7F7O,Transplante,Marília Mendonça,460820,,51,25,re-enter,2018,50,brazil
200,3gvqZpohrsWFwGH1IoFK5b,Fica Tudo Bem (feat. Anitta),Silva,460368,,21,48,re-enter,2018,50,brazil
1,5EKHbW7mXcAR4hCyS3YXjb,Atrasadinha - Ao Vivo,Felipe Araújo,4381180,2.0,13,1,1,2018,51,brazil
2,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,MC L da Vinte,4031539,1.0,12,1,-1,2018,51,brazil
3,2H1liABu20HXBOmbt5SQz1,Ciumeira - Ao Vivo,Marília Mendonça,3731853,3.0,17,1,0,2018,51,brazil
4,2lAyctg5FocS67eksHoyIg,Quem Me Dera,Márcia Fellipe,3372898,4.0,2,4,0,2018,51,brazil
5,2X8sssaxS5GReg6945B6RW,Só Pra Castigar,Wesley Safadão,3295459,5.0,14,4,0,2018,51,brazil
6,0PaAB17axL9hn88mHiw8g0,Não Fala Não pra Mim,Humberto & Ronaldo,2820899,6.0,24,5,0,2018,51,brazil
7,0kCqaybZgYcLYxzZymmBoc,"Quem Pegou, Pegou - Ao Vivo",Henrique & Juliano,2769960,8.0,17,7,1,2018,51,brazil
8,7rLegaz7zKB6EtDNzcslKE,Medley da Gaiola - Dennis DJ Remix,MC Kevin o Chris,2749794,7.0,16,4,-1,2018,51,brazil
9,5yH8pYxNckOU1cxfPsMIaz,Agora é Tudo Meu,Dennis DJ,2727994,15.0,2,9,6,2018,51,brazil
10,1IJH7QjV5V99eJBtKXqGXE,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,2530956,11.0,31,1,1,2018,51,brazil
11,51HrDv54pSe1IqynORNXBd,O Bebê,MC Kevinho,2507958,9.0,15,2,-2,2018,51,brazil
12,4xc6RrWzEOdprPqYn9Cyen,Só Você,Dennis DJ,2449895,10.0,21,2,-2,2018,51,brazil
13,1KFN3kB4hc6r7ILpifFsqf,Veneno,Anitta,2412682,12.0,6,1,-1,2018,51,brazil
14,2PMLdLt5QeOuOgxfAvx1in,Sofazinho - Ao Vivo,Luan Santana,2289329,14.0,14,6,0,2018,51,brazil
15,2dmGj5Nf01FcR6N4HPzAbL,Saudade Nível Hard,Yasmin Santos,2265022,16.0,19,7,1,2018,51,brazil
16,7LPR6AdkOQR9WpEixCGNCk,Sapequinha,Lexa,2122509,17.0,16,12,1,2018,51,brazil
17,74n5d5M21JnC4WJ6gdkggK,Propaganda - Ao Vivo,Jorge & Mateus,2047316,18.0,43,2,1,2018,51,brazil
18,1qCLx3nX25NuhfPjM5E1qV,Ouvi Dizer,Melim,2016763,20.0,22,13,2,2018,51,brazil
19,0IQCOAw9ZAI6WnXIrl481F,Hoje Eu Vou Parar Na Gaiola,Mc Livinho,1995558,19.0,6,18,0,2018,51,brazil
20,2Ab1wPTEqulaCGoBak1gUo,Ao Vivo E A Cores,Matheus & Kauan,1990130,21.0,32,1,1,2018,51,brazil
21,2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,1975632,13.0,7,7,-8,2018,51,brazil
22,2qkNnJvQvhLiZ63X1L3eFz,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,1941852,23.0,27,13,1,2018,51,brazil
23,7KdcbYcVF8LkQeQcTYOixJ,Vingança - Ao Vivo,Luan Santana,1889402,24.0,14,23,1,2018,51,brazil
24,6pgoGpBkKUvXrrU95j0khl,Cidade Vizinha - Ao Vivo,Henrique & Juliano,1843167,22.0,11,6,-2,2018,51,brazil
25,0E5S49GCejjIo9Bjmo5Q4z,Sem Sal - Ao Vivo,Marília Mendonça,1830149,26.0,8,25,1,2018,51,brazil
26,0H8CBal2Dcu5Yc001VotZN,Dona de mim,IZA,1769145,48.0,12,26,22,2018,51,brazil
27,7uU04pPMnKELpv8mIJ3yLa,Zé da Recaída - Ao Vivo,Gusttavo Lima,1758617,28.0,8,24,1,2018,51,brazil
28,5Vw6ZLNB6Ko7VZM6vmNIbr,O Alvo - Ao Vivo,Diego & Victor Hugo,1712256,27.0,48,12,-1,2018,51,brazil
29,5U28PY9MekLyCBYtLHGQpe,Meu Abrigo,Melim,1698243,25.0,28,3,-4,2018,51,brazil
30,3mNmUjoDHYDYj08IaRPtg0,Posto 24h (feat. Wesley Safadão) - Ao Vivo,Lucas Lucco,1620779,61.0,9,30,31,2018,51,brazil
31,1fyhyOy6iS9E2NckAzjmTo,Status Que Eu Não Queria - Ao Vivo,Zé Neto & Cristiano,1598697,32.0,31,6,1,2018,51,brazil
32,3HEb6Y5dv8PgD6JgsIQNac,Bebida Na Ferida - Ao Vivo,Zé Neto & Cristiano,1576300,33.0,31,25,1,2018,51,brazil
33,3o67Yt3Ua1qlSNV22zWUAn,Traí Sim - Ao Vivo,Maiara & Maraisa,1576046,35.0,3,33,2,2018,51,brazil
34,5TUYLsiIi3tuvR2fCJjZUy,Kikadinha,Jerry Smith,1571111,31.0,16,15,-3,2018,51,brazil
35,0XEJ7eph2IWFYZc73Jm3n2,Infarto,Diego & Victor Hugo,1568421,36.0,6,35,1,2018,51,brazil
36,2odzriVVZBwYOiYJEj30tm,Pouca Pausa,Clau,1540845,29.0,27,8,-7,2018,51,brazil
37,3fLqmaO4vvZpFZSZy52VMp,Deixa (feat. Ana Gabriela),Lagum,1492515,30.0,28,28,-7,2018,51,brazil
38,2PADJK4rhdklqFLQFa5oMX,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,Atitude 67,1440048,38.0,31,23,0,2018,51,brazil
39,0RBOFW5424gCCCZrgECbt6,Romance Com Safadeza,Wesley Safadão,1406165,39.0,36,4,0,2018,51,brazil
40,2JVbZEpewmqNlSzmXJTx2E,Favela,Alok,1360842,40.0,18,4,0,2018,51,brazil
41,0aZfIiaO3b2HTNxZ3sv1cg,Devagarinho,Luísa Sonza,1350922,41.0,24,21,0,2018,51,brazil
42,0qFHLde09T8wwoxQOhGtJQ,Solteiro Nunca Está Só,MC Kekel,1323348,42.0,9,27,0,2018,51,brazil
43,6yxYagNp6Gapd7jXmWzgVc,A Culpa É Dele - Ao Vivo | Acústico,Marília Mendonça,1312485,47.0,36,8,4,2018,51,brazil
44,5ixqGGFu0hdHfErdp32QwT,Jenifer,Gabriel Diniz,1309318,58.0,7,44,14,2018,51,brazil
45,2BF6mQdYAkLmeRQmX7YyPy,Me Desculpa Jay Z,Baco Exu do Blues,1302540,37.0,4,27,-8,2018,51,brazil
46,4JPSfCXQe6kDliMIJTqISW,Coladinha em Mim - Ao Vivo,Gustavo Mioto,1301780,45.0,52,8,-1,2018,51,brazil
47,6FWMkcaZyKS8I60zR6ro7h,Dentro do Carro,MC Kevin o Chris,1268360,46.0,10,46,-1,2018,51,brazil
48,1xyVMQx51Kab6eLVtE6twx,Cobaia,Lauana Prado,1268129,49.0,19,45,1,2018,51,brazil
49,4R5xvs5X0phd0EYWyGigju,Medicina,Anitta,1262119,43.0,22,1,-6,2018,51,brazil
50,4cnNrOojGyU6J3OXqVTPIg,Pra Inveja É Tchau,Mc Kevin,1250890,44.0,25,21,-6,2018,51,brazil
51,6tuzPD1zPPvwMbGiD0TBay,Fuleragem,MC WM,1208750,34.0,42,4,-17,2018,51,brazil
52,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1172492,50.0,12,30,-2,2018,51,brazil
53,4CdMz076UN8RyeWGQCdqFZ,Bem Pior Que Eu - Ao Vivo,Marília Mendonça,1172430,59.0,15,27,6,2018,51,brazil
54,0vT797IpZpF5o1XLCnWCUL,É natural (Participação especial de Bruno Cardoso) - Ao vivo,Ferrugem,1169420,56.0,19,36,2,2018,51,brazil
55,5vbUG4Vo536Lyy6dwdY6Kg,Siga a Seta (feat. Matheus & Kauan) - Ao Vivo,Marcos & Belutti,1162389,57.0,6,45,2,2018,51,brazil
56,4fMjqKYYsvtT6Fvca8lGFl,Sua Mãe Vai Me Amar,Turma do Pagode,1137768,60.0,23,49,4,2018,51,brazil
57,76KDy62J99FKu6ZsxMJy3j,Amor de Verdade,MC Kekel,1134864,52.0,38,1,-5,2018,51,brazil
58,3FOOdP48VrHCAviC34L84Q,Péssimo Negócio (Ao Vivo),Dilsinho,1123398,55.0,7,49,-3,2018,51,brazil
59,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,1118606,51.0,20,36,-8,2018,51,brazil
60,2Y73798F4zbbbvKT02fbtE,Finalidade Era Ficar em Casa,MC Kevin o Chris,1112864,54.0,9,17,-6,2018,51,brazil
61,6VcaTmR9UhOuZD7aNNilOV,Sou Favela,Ruanzinho,1089665,53.0,16,34,-8,2018,51,brazil
62,0lCmp1Mws7I9K4a0OAgces,Juramento do Dedinho,Mano Walter,1063289,64.0,33,52,2,2018,51,brazil
63,7j5Bbkg5cHDkf0ETPGf2Uh,Cada um na Sua - Ao Vivo,Fernando & Sorocaba,1038970,,1,63,new,2018,51,brazil
64,4lvGHfDuzfv9uDTHMrRMiH,O Sol,Vitor Kley,1022706,62.0,10,38,-2,2018,51,brazil
65,6etab3UBCo5GOTMZqUvRka,Ta Tum Tum,MC Kevinho,1004932,67.0,45,1,2,2018,51,brazil
66,6zdrUt0j8guhZfcSF6X2Sb,Quer mais?,POCAH,984773,68.0,6,59,2,2018,51,brazil
67,2cbMXc0P5s271VwZOUk1Gb,Mulher Maravilha - Ao Vivo,Zé Neto & Cristiano,978817,78.0,23,31,11,2018,51,brazil
68,4uD7ypL7pDmOiMiVX6TCCa,3 Dias Virado,Mc IG,975300,65.0,44,35,-3,2018,51,brazil
69,2U94QDSo9N4e1iXrjo7KAB,Terra Sem CEP - Ao Vivo,Jorge & Mateus,970816,71.0,43,30,2,2018,51,brazil
70,5M78WUOq5AjcDfLoj9yi6a,Oi Nego (Não Vai Dar Parte 3),Jefferson Moraes,968083,74.0,18,36,4,2018,51,brazil
71,37erXXnh4mlWE7mdO6EYOp,Ausência - Ao Vivo | Acústico,Marília Mendonça,968080,70.0,22,44,-1,2018,51,brazil
72,3QkKCTSHnJlUag0GG9F1cN,Maturidade (feat. Matheus & Kauan),Avine Vinny,961659,76.0,5,72,4,2018,51,brazil
73,1ELXy0IfF2iKYwnsUqbYIQ,Tijolinho por Tijolinho,Enzo Rabelo,955680,75.0,10,73,2,2018,51,brazil
74,36UiRg8wGUOFC3E0gdyvFA,Morena,Vitor Kley,955434,79.0,10,70,5,2018,51,brazil
75,3UxbT06Mz8aTJbHYYIxwkI,Mundo de Ilusões - Ao Vivo,Gusttavo Lima,943643,77.0,32,19,2,2018,51,brazil
76,7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),Maroon 5,935479,69.0,27,36,-7,2018,51,brazil
77,0uwaiApk6k7k9POyFjTKeR,Tô Com Moral No Céu! - Ao Vivo,Matheus & Kauan,922976,73.0,32,12,-4,2018,51,brazil
78,4kiauw5SBqEsu5GuGD09aM,Novinha Você É uma Flor,MCs Thin e Alexandre,914478,66.0,25,20,-12,2018,51,brazil
79,4lEw9Id7kLDSJ6KRdaenM9,Espaçosa Demais - Ao Vivo,Felipe Araújo,908669,82.0,11,39,3,2018,51,brazil
80,4y17a6dAJ8P1jeZpd2LCrC,Casa da Mãe Joana - Ao Vivo,Marília Mendonça,904989,89.0,14,42,9,2018,51,brazil
81,5KNi9XFap48ry4puG7rvqv,Pra você acreditar - Ao vivo,Ferrugem,889939,83.0,37,56,2,2018,51,brazil
82,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,879342,86.0,18,45,4,2018,51,brazil
83,5lYKob6hewwt3dcy5kWMfF,Praia do Rosa - Acústico,Oriente,877890,88.0,3,83,5,2018,51,brazil
84,0bQWrpOuFcxQlBMiZkfkB2,Bye Bye - Ao Vivo,Marília Mendonça,875231,95.0,10,38,11,2018,51,brazil
85,0nlFCC2xIQqUJpuQIVPl7S,Pega a Receita,MC Dede,856878,85.0,35,27,0,2018,51,brazil
86,2srL4DYBekshpbprS6H0mO,Deixe Me Ir - Acústico,1Kilo,844950,80.0,83,1,-6,2018,51,brazil
87,2oezDpHysEKUuXSAuanT4M,Passa Mal - Ao Vivo,Marília Mendonça,838698,142.0,2,87,55,2018,51,brazil
88,4fPT1t2uhxDepW6OFMqvpD,Segue O Plano - Ao Vivo,George Henrique & Rodrigo,834593,96.0,11,70,8,2018,51,brazil
89,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,833446,72.0,11,26,-17,2018,51,brazil
90,6u0EAxf1OJTLS7CvInuNd7,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,831790,87.0,53,1,-3,2018,51,brazil
91,1R1HmdunvOnEK4bibKp7q5,"Bonita, Lindinha e Sagaz",Mc Davi,831218,84.0,43,38,-7,2018,51,brazil
92,0todbbT9g5uQGbeFCiBf2F,imagine,Ariana Grande,825532,,1,92,new,2018,51,brazil
93,74gguwbBvfBTurNJUWFOsC,Largado As Traças - Acústico,Zé Neto & Cristiano,819826,97.0,40,1,4,2018,51,brazil
94,3Cabw7y9EoR68v7dBS76HQ,Pirata e tesouro - Ao vivo,Ferrugem,815019,94.0,40,21,0,2018,51,brazil
95,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - 2011 Mix,Queen,806681,81.0,7,48,-14,2018,51,brazil
96,3MxbRHE1u74SoMNR9iURIZ,Jogo do Amor,MC Bruninho,799064,99.0,32,3,3,2018,51,brazil
97,7JdZZfozlODQ08ATf8xIZ6,Anti-Amor - Ao Vivo,Gustavo Mioto,795648,92.0,52,7,-5,2018,51,brazil
98,3buGB7k4NFkMEz4RA8BMYn,Coração Infectado,Maiara & Maraisa,785404,105.0,16,81,7,2018,51,brazil
99,5eMmT4Ava5BGThju0AD8vQ,Cem Mil - Ao Vivo,Gusttavo Lima,782577,108.0,8,99,9,2018,51,brazil
100,5sKnnEybrfzmShFEuvCoBN,Lençol Dobrado,Analaga,779878,113.0,7,100,13,2018,51,brazil
101,0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,777370,90.0,22,71,-11,2018,51,brazil
102,5Yzb3sVRYO4kqHhy0iVs1K,Clichê (Participação especial de Felipe Araújo),Ludmilla,768801,,2,102,re-enter,2018,51,brazil
103,1r62NEaZiAwJllEGCySaIq,Troca de Favor - Ao Vivo,Marcos & Belutti,765678,103.0,6,84,0,2018,51,brazil
104,4HTrlT5mmxPaZZKs4JSPeI,To Gostando Tanto de Você,Mc Don Juan,764136,129.0,3,104,25,2018,51,brazil
105,67B2zQQTGWplLAnOHMigke,Regras - Ao Vivo,Diego & Arnaldo,761422,,1,105,new,2018,51,brazil
106,3xRicZvi4SnqWUpgfmB3Uy,Briguinha Boba (Pã Pã Rã Pã Pã) - Ao Vivo,Lucas Lucco,759387,100.0,6,88,-6,2018,51,brazil
107,4iGwWeV7XVIWO9Yy5QExOr,Zé da Recaída,Gusttavo Lima,753589,115.0,19,4,8,2018,51,brazil
108,5hJJOWPZtBq15zVfWWM8lZ,Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo,Gabriel Diniz,745516,111.0,25,37,3,2018,51,brazil
109,1qDZnViQgUItsMpWLVwfGb,Fica - Bonus Track,ANAVITÓRIA,743079,93.0,60,24,-16,2018,51,brazil
110,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,741003,117.0,11,109,7,2018,51,brazil
111,08qhlblL5nfKeBDTQrzi8E,Santo Forte (Ao Vivo) (feat. Luan Santana),Dilsinho,740142,,1,111,new,2018,51,brazil
112,6wXYGqXCLtEHx4VDb2TPcM,Apelido Carinhoso,Gusttavo Lima,735196,109.0,55,2,-3,2018,51,brazil
113,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,722123,102.0,102,1,-11,2018,51,brazil
114,07PHNpknqZFw6N3GzNQWB8,Ainda Sou Tão Seu - Ao Vivo,Felipe Araújo,718151,110.0,31,66,-4,2018,51,brazil
115,3bR8wBqLky6b61ROJlaBEF,"Ai, Amor",ANAVITÓRIA,708429,106.0,20,32,-9,2018,51,brazil
116,5rq31V6YJVklhB7HxXn9I8,Amor Da Sua Cama,Felipe Araújo,697979,112.0,25,16,-4,2018,51,brazil
117,0IQhbmEHBKRkITY5ygyLWB,A Distância Tá Maltratando,MC G15,693096,101.0,18,75,-16,2018,51,brazil
118,1qSikFO1BLTMyZCi2SbksV,Pray (feat. Conor Maynard),Alok,689293,,1,118,new,2018,51,brazil
119,0rOYqGZFzJzVGcZyXrN3fO,Estranho - Ao Vivo | Acústico,Marília Mendonça,688104,119.0,22,68,0,2018,51,brazil
120,5Zha6IxtfsLjqLYndyWcER,Bom Rapaz - Ao Vivo,Fernando & Sorocaba,683395,122.0,57,20,2,2018,51,brazil
121,7b10G3FkGf6BlqiIuAE86l,Vai perereca,MC Levin,680931,121.0,4,106,0,2018,51,brazil
122,6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,679743,104.0,19,56,-18,2018,51,brazil
123,4nraNqonMyfc0U3o8VeXVu,Ocean,Alok,679739,118.0,34,7,-5,2018,51,brazil
124,126x7SdXVva2Dqh2is2CEe,Carrinho Na Areia - Ao Vivo,Gusttavo Lima,679729,123.0,8,63,-1,2018,51,brazil
125,23DMhYv6WjRmIRck1Uwjev,Bilhete 2.0 (feat. Luccas Carlos),Rashid,672966,116.0,17,87,-9,2018,51,brazil
126,5qjMyKkmosPBws5cImS9Zz,Trincadinho - Ao Vivo,Jorge & Mateus,672718,120.0,43,7,-6,2018,51,brazil
127,2p8yzBihO2pDFXGPHS3Okh,Derreter a Aliança - Ao Vivo,Zé Neto & Cristiano,668500,128.0,27,61,1,2018,51,brazil
128,3g0KPXd30xVTmZEVf9P4FX,Chovendo Inimigo,Hungria Hip Hop,665838,91.0,3,53,-37,2018,51,brazil
129,5zhnwbZWsbfJFNcrdO3LYB,Não perco meu tempo,Anitta,663584,107.0,6,16,-22,2018,51,brazil
130,4b08wlmxdHRHS1jLS4wcmd,Deus Me Livre Quem Me Dera,Israel & Rodolffo,658786,126.0,15,113,-4,2018,51,brazil
131,3RVylAtukXgF7xSXFn2OwA,O Impossível,Sorriso Maroto,656905,136.0,7,101,5,2018,51,brazil
132,1F46LaY3gYpvL2r534FeWs,Respeita o Nosso Fim - Ao Vivo,Gusttavo Lima,647143,138.0,8,114,6,2018,51,brazil
133,4aC48Yffpsw01b7sBJxase,Rabetão no Chão,Mc Th,639263,141.0,8,125,8,2018,51,brazil
134,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,630711,98.0,3,38,-36,2018,51,brazil
135,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,627112,124.0,34,38,-11,2018,51,brazil
136,0MWKXvUVtvOKamfqRpnAdp,Agora vai sentar,MC's Jhowzinho & Kadinho,615781,133.0,7,133,-3,2018,51,brazil
137,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny,615648,146.0,10,94,9,2018,51,brazil
138,1T7aSWZQIorPMzRT8jTMXc,Bebi Liguei - Ao Vivo,Marília Mendonça,610455,,1,138,new,2018,51,brazil
139,2vRBYKWOyHtFMtiK60qRz7,Trevo (Tu),ANAVITÓRIA,610335,125.0,25,99,-14,2018,51,brazil
140,0g5Bqcm6EcbcUXkiCnHxzk,Anos Luz,Matuê,599868,127.0,9,98,-13,2018,51,brazil
141,7E5cJjrgYLHo13pI0hpmWw,Não Atende Não,Wesley Safadão,598966,,1,141,new,2018,51,brazil
142,5FOCkGt7bp22nBVfQ4WSIT,Indecente,Anitta,595142,131.0,39,2,-11,2018,51,brazil
143,1KIMRoLleFJCwABBrlAOPI,Pra Me Refazer,Sandy,590536,134.0,4,96,-9,2018,51,brazil
144,7oEr56KG6odStlQH0nvdyr,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,589433,173.0,2,144,29,2018,51,brazil
145,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,585620,130.0,22,94,-15,2018,51,brazil
146,2AuQcbltEHog9kOv9Ms3W3,Sujeito - Ao Vivo,Gusttavo Lima,578360,159.0,8,145,13,2018,51,brazil
147,7B826fTyDa3DkjnKpOgXFo,12 Horas (Ao Vivo),Dilsinho,577111,157.0,28,61,10,2018,51,brazil
148,3Ga6eKrUFf12ouh9Yw3v2D,Downtown,Anitta,572329,135.0,51,1,-13,2018,51,brazil
149,1YUWhlQjFv7MQpcbb77zTL,Poesia Acústica #3: Capricorniana,Pineapple StormTv,570740,132.0,57,77,-17,2018,51,brazil
150,66toMgjEVAujGwyc1PEDvx,Próximo amor,Alok,564851,160.0,4,81,10,2018,51,brazil
151,3eWHUE5D5R19q7BvOX7NSJ,Sinto sua falta - Ao vivo,Ferrugem,563319,153.0,24,113,2,2018,51,brazil
152,3eCofNVG97J3lRyNhh0zPP,Boa Menina,Luísa Sonza,561207,139.0,7,77,-13,2018,51,brazil
153,6YNCE5qtrTa7YcnAOAEsDQ,Apenas Mais uma de Amor,Lulu Santos,558913,149.0,36,111,-4,2018,51,brazil
154,28SWsF1IQxfc9bP5yua35K,Provocar,Lexa,556140,161.0,4,103,7,2018,51,brazil
155,7qQV8fo97AFhrL9HPUeAsk,Zona de Risco - Ao Vivo,Fernando & Sorocaba,546713,,1,155,new,2018,51,brazil
156,7uTv9wHkOPh5P9HFmkOE28,Problema Seu,Pabllo Vittar,544883,145.0,11,19,-11,2018,51,brazil
157,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,543480,150.0,48,6,-7,2018,51,brazil
158,39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,Alok,542729,166.0,8,158,8,2018,51,brazil
159,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,542333,137.0,22,48,-22,2018,51,brazil
160,2xJCMIJfcNYDc5iR0sAm2O,New Rules,Dua Lipa,537705,143.0,9,139,-17,2018,51,brazil
161,5Ufele27Idk8xPHYMh85Ra,Vou Pegar,Dennis DJ,537219,151.0,41,88,-10,2018,51,brazil
162,68uKHxQzoY6gd7YSKJf21J,Só Quer Vrau,MC MM,534402,172.0,32,1,10,2018,51,brazil
163,222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),Little Mix,533715,162.0,5,89,-1,2018,51,brazil
164,1IcbQvHb9B7MikgQjfJtAl,Beber Com Emergência - Ao Vivo,Jefferson Moraes,532411,171.0,49,81,7,2018,51,brazil
165,7jlGVKeRzOz7fGk6pSiPlb,Grupo bom,UM44K,531753,155.0,4,118,-10,2018,51,brazil
166,7rvW49PvaFKGyfeoxay9Go,Eu Vou pro Baile da Gaiola,MC Kevin o Chris,531261,163.0,12,124,-3,2018,51,brazil
167,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,530345,,1,167,new,2018,51,brazil
168,574kOxVgCcy70oq623rvPE,Pour Over,Vintage Culture,529956,148.0,22,48,-20,2018,51,brazil
169,0gEqZe7K7dVg7rpe77kB4L,Chacoalhando,Mc Leléto,529922,169.0,6,163,0,2018,51,brazil
170,76L8k0PT5lGDkjqs0t7tYV,Sortudo,Wesley Safadão,529670,183.0,21,101,13,2018,51,brazil
171,3HxM4lAPdlTxdl60Ecn092,Das 9 às 6,Henrique & Diego,529610,175.0,39,52,4,2018,51,brazil
172,1uvU55DdRfLleIxWF8dWxA,Meio Seu,João Neto & Frederico,529004,,1,172,new,2018,51,brazil
173,4hpcc2wq84pilUgDbIPkDN,Nossa música,UM44K,527226,165.0,29,125,-8,2018,51,brazil
174,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,524637,144.0,22,5,-30,2018,51,brazil
175,6TLHo63Z3wqHkW6adVeEwZ,Plaqtudum,Recayd Mob,522286,147.0,12,130,-28,2018,51,brazil
176,3lInRGfft6CCsJJPZX3AXq,Big Jet Plane,Alok,517552,188.0,31,22,12,2018,51,brazil
177,2QkXuBmYljpYwgcyqbA1C2,Algo Parecido,Skank,517115,174.0,11,91,-3,2018,51,brazil
178,1HgCJymAVcOMKUIkBYLOUF,Já convenci - Ao vivo,Thiago Brava,515316,182.0,10,107,4,2018,51,brazil
179,6HaTYIUKd8SzdvGOfutBRD,Poesia Acústica #2: Sobre Nós,Delacruz,514017,152.0,48,91,-27,2018,51,brazil
180,00zzSEe82JTtz68XlARnh7,Amor Falso,Aldair Playboy,512516,168.0,34,1,-12,2018,51,brazil
181,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,511451,154.0,18,23,-27,2018,51,brazil
182,5xVJU6DJHnmHnbbKS56yCC,4 da manhã,UM44K,506096,164.0,80,33,-18,2018,51,brazil
