position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
84,6MNGxu8MprKGkchUchkJsy,Machika,J Balvin,681985,71.0,8,14,-13,2018,11
85,4gOgVYsfTUNp8GifD8GI7e,Pirata e tesouro - Ao vivo,Ferrugem,681319,93.0,7,85,8,2018,11
86,1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,674108,86.0,63,1,0,2018,11
87,3X5zRkzlpTiajlkI9QXQUz,Meu Amor - Ao Vivo,Henrique & Juliano,668931,92.0,36,76,5,2018,11
88,1m1vw2OQTYHt9AukcIPs8x,Escalada pra Jogar,Henrique & Diego,668152,91.0,13,39,3,2018,11
89,0WvRK6cO0KhiHDXDl1AGok,Anjo Moderno - Ao Vivo,Jorge & Mateus,663516,56.0,3,38,-33,2018,11
90,7nxAHrhpQ31kZtcbzaNMwl,Bobinha - Ao Vivo,Jorge & Mateus,661810,65.0,3,45,-25,2018,11
91,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,652677,97.0,9,14,6,2018,11
92,6zp6PbBzByRcPTQtXLQV9x,Mandella É Meu Nome,MC Kekel,640636,90.0,9,85,-2,2018,11
93,6bgQIw80xWC3MPZX4kVYGw,Trevo (Tu),ANAVITÓRIA,640332,120.0,59,25,27,2018,11
94,4nwQ1SG9CsAl4XoKuScF0r,Poesia Acústica #4: Todo Mundo Odeia Acústico,Pineapple StormTv,623139,129.0,2,94,35,2018,11
95,5d4wIiSKzRqhJwip4co3Wa,Oh Quem Voltou,Dani Russo,615655,95.0,3,95,0,2018,11
96,2YCTACQ3QfMr9QtlGI2tQE,Terapinga - Ao Vivo,Fernando & Sorocaba,610793,102.0,17,80,6,2018,11
97,7vgNGxchhqDQWjKjLPTPro,Abusadamente,MC Gustta,609487,89.0,28,16,-8,2018,11
98,3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),Maroon 5,608781,94.0,19,21,-4,2018,11
99,0J1nrpMkNrL10jEL9QhItw,Menina Maluquinha - Ao Vivo,Jorge & Mateus,596827,75.0,3,55,-24,2018,11
100,7krl54SfiKf4fMlM7lGlWc,Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo,Gabriel Diniz,592608,103.0,12,93,3,2018,11
101,2ri2wEE24Tm7fOJ7sGiz7P,Que Tiro Foi Esse,Jojo Maronttinni,590362,84.0,10,2,-17,2018,11
102,26gceVsA1ybT8qsX3aYLEn,Thunder,Imagine Dragons,589839,100.0,3,94,-2,2018,11
103,7Izh7zLJGw1Nscd62Exxj4,Believer,Imagine Dragons,588253,104.0,3,99,1,2018,11
104,5xVJU6DJHnmHnbbKS56yCC,4 da manhã,UM44K,583721,106.0,41,33,2,2018,11
105,6bbKbaqpPRQWvCrqlAhypu,A Mil por Hora - Ao Vivo,Jorge & Mateus,579055,70.0,3,46,-35,2018,11
106,3A1LphuJ5lQD6NjPtxtYFh,Aquela Pessoa - Ao Vivo,Henrique & Juliano,567217,109.0,36,86,3,2018,11
107,0A7yxYg9J8l6s7RLXEFhze,Aí Desgramou - Ao Vivo,Talis e Welinton,555634,113.0,3,107,6,2018,11
108,0AyCBE9YKWjatl0ukCAhxN,Com Amor Não Se Brinca - Ao Vivo,Jonas Esticado,553872,115.0,19,107,7,2018,11
109,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,551553,110.0,36,28,1,2018,11
110,44mr3ypWNHa0inr3heiOb2,Medida Certa,Jorge & Mateus,550709,107.0,43,22,-3,2018,11
111,7vxMtIwEn1bUKTqPKEMzJJ,Linda,Projota,544123,128.0,33,26,17,2018,11
112,4KXdwfri1NIQCImLQr3Wli,Se Eu Tiver Solteiro,Mc Don Juan,543805,112.0,20,72,0,2018,11
113,57AmbM2loMyozAU1kjW308,Era uma Vez,Kell Smith,543033,114.0,27,23,1,2018,11
114,2ARqIya5NAuvFVHSN3bL0m,The Middle,Zedd,541085,123.0,3,114,9,2018,11
115,7u9maPG2E4cN9qChpe80qm,Paraíso,Lucas Lucco,538853,64.0,10,27,-51,2018,11
116,58Kv71AxpWF6ab0Z76jQId,Coração Calejado - Ao Vivo,Jorge & Mateus,534547,83.0,3,57,-33,2018,11
117,6HaTYIUKd8SzdvGOfutBRD,Poesia Acústica #2: Sobre Nós,Delacruz,529579,116.0,8,116,-1,2018,11
118,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,527355,127.0,4,118,9,2018,11
119,1bUazU9SSOh02AdlOPeTvm,O Grave Bater,MC Kevinho,524521,119.0,51,4,0,2018,11
120,7knOtdRwbbvP55B6KB2xvv,Saudade do Caramba - Ao Vivo,João Neto & Frederico,517874,124.0,26,68,4,2018,11
121,4ofvoCdXq99vpMZO4Cfp8x,Pray For Me (with Kendrick Lamar),The Weeknd,514172,105.0,6,78,-16,2018,11
122,7JY7Cx7e3gcJlACR7N7bM6,Amor Turista - Ao Vivo,Jorge & Mateus,510270,96.0,3,59,-26,2018,11
123,6EFIK4B0jrvLO096QYEhnX,Você Não Vale Nada,Zé Felipe,507554,126.0,26,55,3,2018,11
124,7B3gD0HJTvH8zHVajBjoWK,Irmã Gostosa,Mc Livinho,506153,136.0,2,124,12,2018,11
125,1zhfU6YXa2pXUAQdG1NvBZ,Vai Embrazando,Mc Zaac,502180,125.0,52,2,0,2018,11
126,0XLve6cs3OmA1E704IU8HL,Status Que Eu Não Queria - Acústico,Zé Neto & Cristiano,501788,138.0,2,126,12,2018,11
127,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,498343,118.0,21,69,-9,2018,11
128,2hgsL5UcOToRWUnNg9Jxfi,Não Deixo Não,Mano Walter,495505,131.0,12,128,3,2018,11
129,5Zha6IxtfsLjqLYndyWcER,Bom Rapaz - Ao Vivo,Fernando & Sorocaba,495074,164.0,17,129,35,2018,11
130,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,494219,130.0,19,125,0,2018,11
131,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,491096,132.0,55,10,1,2018,11
132,4YhPcVIxIAJrLhFVPGbJkE,De Quem É a Culpa? - Ao Vivo,Marília Mendonça,489605,87.0,61,24,-45,2018,11
133,4jCK9FJrxb8eB5vJpUsrLb,Distante do Perfeito - Ao Vivo,Jorge & Mateus,484502,98.0,3,58,-35,2018,11
134,4uD7ypL7pDmOiMiVX6TCCa,3 Dias Virado,Mc IG,483322,147.0,4,134,13,2018,11
135,6KudLqrhlX4kc0ndlbf14E,Meu Mundo,WC no Beat,477839,,1,135,new,2018,11
136,1BuSbqff6EcL8gkdkjaB63,Duro Igual Concreto,1Kilo,474175,133.0,31,94,-3,2018,11
137,0wifP1osuKJrS3bjazE2yq,Inesperado - Ao Vivo,Jorge & Mateus,472545,101.0,3,61,-36,2018,11
138,4cn0Y9VlOUQ1CcdqTz0ROp,Noites Frustradas - Ao Vivo,Jads & Jadson,471852,137.0,16,118,-1,2018,11
139,5Vw6ZLNB6Ko7VZM6vmNIbr,O Alvo - Ao Vivo,Diego & Victor Hugo,465047,144.0,8,139,5,2018,11
140,3ibRxEv4KkcU9e259eyNJA,Sua cara (feat. Anitta & Pabllo Vittar),Major Lazer,462391,134.0,34,1,-6,2018,11
141,5hM6sP0Gh1jD57drszNueC,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,461526,121.0,8,89,-20,2018,11
142,43nkDm3QmUcioZTbNWzwMK,Três Pontinhos - Ao Vivo,Jorge & Mateus,460198,108.0,3,69,-34,2018,11
143,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,457254,122.0,30,53,-21,2018,11
144,1ZPac6DuD1QbyHG7KJibFW,Treme Treme,MC Loma e As Gêmeas Lacração,456992,172.0,4,144,28,2018,11
145,5LVWGCl4mjGFXDIvQbOGvr,Nessas Horas - Ao Vivo,Matheus & Kauan,455603,140.0,40,54,-5,2018,11
146,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,455010,143.0,47,23,-3,2018,11
147,3m660poUr1chesgkkjQM7P,Sorry Not Sorry,Demi Lovato,453364,152.0,24,19,5,2018,11
148,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,452455,156.0,15,11,8,2018,11
149,6m2LNopVJKsvBB9l7Z1rwn,Olha a Explosão,MC Kevinho,449895,145.0,63,3,-4,2018,11
150,2SHV5i5c0rHZcRCGaIsMaY,A Gente Continua,Zé Neto & Cristiano,449213,,1,150,new,2018,11
151,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,447890,135.0,10,91,-16,2018,11
152,6aIrHPvM3l16MeS7iOQRYO,Um Brinde,Dennis DJ,438669,158.0,11,101,6,2018,11
153,2GfxgssRHvY1azHtaRqKoK,Paredes - Ao Vivo,Jorge & Mateus,436878,139.0,63,16,-14,2018,11
154,3eGK0WFi6ISJ9UZA6Za4HX,Singular,ANAVITÓRIA,435648,196.0,61,52,42,2018,11
155,3IfctMaf2sfvlSLRa42Cna,O Sol,Vitor Kley,434990,,1,155,new,2018,11
156,1XCKlzIqaehohdUTihetGN,Cobertor de Orelha - Ao Vivo,Turma do Pagode,429842,166.0,30,82,10,2018,11
157,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,429077,161.0,44,110,4,2018,11
158,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,429071,148.0,19,49,-10,2018,11
159,2KwojFDebQV4J2b0JMRR5Q,Is That For Me,Alesso,428359,151.0,22,1,-8,2018,11
160,1LhMopPAallLeaeNutqbgS,Say Something,Justin Timberlake,428222,142.0,5,126,-18,2018,11
161,4kkQGhScJDzNIIGavQE9SN,Corpo Sensual (feat. Mateus Carrilho),Pabllo Vittar,424301,146.0,30,1,-15,2018,11
162,3SdYnX1212sx5X0N4Lj3Vb,Tic Tac,Lucas Lucco,424082,150.0,32,17,-12,2018,11
163,39OrWG2wKOnRlbYUmIdTuW,Mel de Marte - Ao Vivo,Gustavo Mioto,422820,153.0,7,144,-10,2018,11
164,2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,421809,149.0,37,7,-15,2018,11
165,2JnvMToHG03X15PR6Z9DeA,Villamix (Suave),Alok,420737,162.0,33,19,-3,2018,11
166,5mR5GuercvLXgx4TPnGl9k,"Mordida, Beijo e Tapa",Naiara Azevedo,418419,176.0,52,86,10,2018,11
167,3j7FDNUqIMWKaji6PK5SyF,A Gente Brigou,Mc Don Juan,418411,163.0,38,80,-4,2018,11
168,0dmw9MBJeUeeEdsFOEbIaC,Cuidado,Gaab,416666,183.0,2,168,15,2018,11
169,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,415222,165.0,63,65,-4,2018,11
170,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,411180,155.0,27,22,-15,2018,11
171,5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),Eminem,410429,141.0,13,57,-30,2018,11
172,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,402083,180.0,3,172,8,2018,11
173,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,401099,169.0,46,38,-4,2018,11
174,0r0U9AcE4LP0QzJQDUUlXP,Ressaca de Saudade - Ao Vivo,Wesley Safadão,400753,160.0,34,15,-14,2018,11
175,2yGnStdGP0V45lPXAJpmDb,Agora Eu Quero Ir,ANAVITÓRIA,397877,,57,51,re-enter,2018,11
176,30pVSKdzBpZ9Np4Y2bJbFM,Fuego,Alok,396742,171.0,9,126,-5,2018,11
177,6EbWh7j1nLYNd2Gqlqvrc3,Mentalmente - Ao Vivo,Naiara Azevedo,396150,174.0,33,77,-3,2018,11
178,1R1HmdunvOnEK4bibKp7q5,"Bonita, Lindinha e Sagaz",Mc Davi,394359,179.0,3,178,1,2018,11
179,2IKZkwHI5zsZf70STuhvOX,Sick Boy,The Chainsmokers,387753,154.0,4,105,-25,2018,11
180,5zSiXA70xM4kuSt6qim6jl,K.O.,Pabllo Vittar,383651,170.0,30,2,-10,2018,11
181,2jq2SaLa7BeUtU6Lx9bxGU,Cadeira de Aço - Ao Vivo,Zé Neto & Cristiano,381327,181.0,42,134,0,2018,11
182,2TihKW8ShdEEhKN3PSDEIq,Mais Amor e Menos Drama - Ao Vivo,Henrique & Juliano,380070,177.0,36,124,-5,2018,11
183,39N9RPD9MRb5WmoLzNzPeA,X,Nicky Jam,376306,193.0,2,183,10,2018,11
184,05rJdH2MRLJ3sQoEUO78qs,Paradinha,Anitta,376066,178.0,42,1,-6,2018,11
185,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,375720,190.0,4,185,5,2018,11
186,71bBFbfn2OBK5QwUJSLS44,More Than You Know,Axwell /\ Ingrosso,375174,182.0,13,137,-4,2018,11
187,5Htb1uFQ1KrkFXlefS8oGj,Tell Me You Love Me,Demi Lovato,371443,168.0,23,102,-19,2018,11
188,1DgHVOq15mmso5RY0YQy6l,Bumbum de Ouro,Gloria Groove,363859,185.0,5,130,-3,2018,11
189,0qYTZCo5Bwh1nsUFGZP3zn,Felices los 4,Maluma,357250,187.0,46,34,-2,2018,11
190,76Ib80J7t7EBvn86apevfB,Como Que Eu Tô,Mc Kitinho,355942,,1,190,new,2018,11
191,5HwnezK198pJCEj1l2Adjy,She Loves Control,Camila Cabello,354673,173.0,9,50,-18,2018,11
192,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,353524,191.0,39,25,-1,2018,11
193,5Ufele27Idk8xPHYMh85Ra,Vou Pegar,Dennis DJ,352766,,1,193,new,2018,11
194,4svcCNuxugwP6wrSnoMIfB,Buzz Lightyear,Pineapple StormTv,352394,192.0,2,192,-2,2018,11
195,0eDFrr2qgbIPQSU9YQeAXM,Não Troco,Hungria Hip Hop,352325,117.0,15,91,-78,2018,11
196,5knrAEjUMh6T2kDCN7YD2b,Sun Goes Down,Bruno Martini,348916,,37,63,re-enter,2018,11
197,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,346333,,55,21,re-enter,2018,11
198,12bMDI4NKm0arLS3PKv6Fo,Loka,Simone & Simaria,345527,194.0,17,105,-4,2018,11
199,35ieKju5aLWFN5UgfJ27mL,SAD!,XXXTENTACION,345334,,1,199,new,2018,11
200,4muZ1PUxmss4cVmYnpLrvs,Refém,Dilsinho,344699,,2,194,re-enter,2018,11
1,6etab3UBCo5GOTMZqUvRka,Ta Tum Tum,MC Kevinho,2797599,1.0,6,1,0,2018,12
2,6u0EAxf1OJTLS7CvInuNd7,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,2694567,2.0,14,1,0,2018,12
3,74n5d5M21JnC4WJ6gdkggK,Propaganda - Ao Vivo,Jorge & Mateus,2575507,3.0,4,3,0,2018,12
4,74gguwbBvfBTurNJUWFOsC,Largado As Traças - Acústico,Zé Neto & Cristiano,2463839,,1,4,new,2018,12
5,6wXYGqXCLtEHx4VDb2TPcM,Apelido Carinhoso,Gusttavo Lima,2356590,4.0,16,2,-1,2018,12
6,6ys0kXJnE7wBQKvGrTg0VQ,Tô Com Moral No Céu! - Ao Vivo,Matheus & Kauan,2226902,6.0,9,5,0,2018,12
7,5qjMyKkmosPBws5cImS9Zz,Trincadinho - Ao Vivo,Jorge & Mateus,2206060,7.0,4,7,0,2018,12
8,7JdZZfozlODQ08ATf8xIZ6,Anti-Amor - Ao Vivo,Gustavo Mioto,2139214,8.0,13,8,0,2018,12
9,4JPSfCXQe6kDliMIJTqISW,Coladinha em Mim - Ao Vivo,Gustavo Mioto,2100353,9.0,13,8,0,2018,12
10,2cwFhwT6L2D4Olc25nhyZo,Amor Da Sua Cama,Felipe Araújo,1980764,10.0,21,7,0,2018,12
11,0dGqIEsFN3KakdPCMkgjre,Dona Maria,Thiago Brava,1949896,11.0,20,8,0,2018,12
12,7q5agbUOzZnVF4Yes3AD7I,Deixa Ela Beijar,Matheus & Kauan,1814400,12.0,18,4,0,2018,12
13,0pDaqgIForVNO4jrtTxcWT,Agora Vai Sentar,MC's Jhowzinho & Kadinho,1749649,14.0,28,1,1,2018,12
14,2srL4DYBekshpbprS6H0mO,Deixe Me Ir - Acústico,1Kilo,1676135,15.0,44,1,1,2018,12
15,3Ga6eKrUFf12ouh9Yw3v2D,Downtown,Anitta,1650652,16.0,18,1,1,2018,12
16,6LEFk0KHRfahO5pOMJlbdV,Amigo Taxista,Zé Neto & Cristiano,1606714,17.0,19,16,1,2018,12
17,1kNVJQEkobOlyfbctPZ4fs,Amar Amei,Mc Don Juan,1579376,18.0,20,3,1,2018,12
18,01TYBVirOZoaY5Uw2kLGwp,A Culpa É Dele,Marília Mendonça,1554774,33.0,2,18,15,2018,12
19,0Goo8GkDXERy3IFTQ8BYjz,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,Atitude 67,1544565,22.0,3,19,3,2018,12
20,2XW4DbS6NddZxRPm5rMCeY,God's Plan,Drake,1525284,21.0,9,18,1,2018,12
21,4lNriuYNZD2YP2OPG6xOte,Tem Café,Gaab,1500065,19.0,18,19,-2,2018,12
22,228vRHzGfQh47EfLjuY1Yr,Rabiola,MC Kevinho,1407445,24.0,16,6,2,2018,12
23,7CtFr21TzdM4ntuBkwzpxg,Troféu do Ano,Jerry Smith,1397291,25.0,20,16,2,2018,12
24,6tuzPD1zPPvwMbGiD0TBay,Fuleragem,MC WM,1392123,48.0,3,24,24,2018,12
25,1Wolb8MRcXR2IMMaELTRpE,Envolvimento,MC Loma e As Gêmeas Lacração,1375539,13.0,7,2,-12,2018,12
26,2ZuG40RDVJQwEaRWQu7Gh4,Bebida Na Ferida - Acústico,Zé Neto & Cristiano,1344146,,1,26,new,2018,12
27,5ac0YTpOaDX9wEYYyGCglL,Ar-Condicionado No 15 - Ao Vivo,Wesley Safadão,1337191,26.0,35,8,-1,2018,12
28,6uyMtLQXZ8amkLyv5l7F7O,Transplante,Marília Mendonça,1314743,27.0,18,27,-1,2018,12
29,3lInRGfft6CCsJJPZX3AXq,Big Jet Plane,Alok,1300398,29.0,6,22,0,2018,12
30,3sIMCkwUZbQbWeNOTG3ET4,Permanecer,Lucas Lucco,1300086,20.0,20,5,-10,2018,12
31,1BkyiAw1L0BOHYckwpRX4V,Pesadão (Participação especial Marcelo Falcão),IZA,1268749,32.0,24,16,1,2018,12
32,6ZR7rT7vfwtY0EqyLeyAaO,Ritmo Mexicano,Mc Gw,1258825,30.0,25,8,-2,2018,12
33,6UZJOc2HBrTp9DYfir9N8n,Regime Fechado - Ao Vivo,Simone & Simaria,1256650,28.0,64,9,-5,2018,12
34,1504k2wy349EtgioaW78Ht,Quase - Ao Vivo,Cleber & Cauan,1251729,31.0,27,28,-3,2018,12
35,6BPt2sVRvE41rUixcCAHY6,A Mala É Falsa - Ao Vivo,Felipe Araújo,1197752,35.0,64,24,0,2018,12
36,6gquljDBW7rE6mCBzmTRxo,Raspão - Ao Vivo,Henrique & Diego,1185135,23.0,64,6,-13,2018,12
37,2x67AU9q3lf7cfPSzxCDsL,De Trás Pra Frente - Ao Vivo,Henrique & Juliano,1174481,36.0,37,17,-1,2018,12
38,2g2ZjM1GjY9Lf2Ff0L94Ul,Vidinha de Balada - Ao Vivo,Henrique & Juliano,1173976,37.0,35,5,-1,2018,12
39,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,1172834,38.0,10,6,-1,2018,12
40,7ieFtgZBYSC94nGs5yF0Wk,Azul Piscina,Mc Livinho,1156540,40.0,19,21,0,2018,12
41,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,1130441,39.0,10,33,-2,2018,12
42,77vZMrfbZIgGKBcFe3MsD7,Paga De Solteiro Feliz,Simone & Simaria,1109049,41.0,11,29,-1,2018,12
43,1wgD52FywIwdnLdV2Fa8NK,De Copo Em Copo - Ao Vivo,George Henrique & Rodrigo,1106559,43.0,28,43,0,2018,12
44,6pSYjx66rlqRmGGTHhnjCo,Fazer Falta,Mc Livinho,1089034,45.0,42,1,1,2018,12
45,2U7Hu2RaNQNRi7izoJyZaX,rockstar,Post Malone,1058636,44.0,5,41,-1,2018,12
46,66wtCJjGr2mE6lLaLwkj6i,Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo,Gabriel Diniz,1057144,,1,46,new,2018,12
47,12lOxvml5EBvSCzQll7xVS,Contrato,Jorge & Mateus,1045661,42.0,20,16,-5,2018,12
48,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,1044223,46.0,37,2,-2,2018,12
49,5JZlDZzWPbrYwMHmnOQO3U,Cê Acredita - Ao Vivo,João Neto & Frederico,1019689,47.0,32,17,-2,2018,12
50,7q4aClIlFcgyVQDACJQdmG,Cante por Nós,Vintage Culture,961085,75.0,2,50,25,2018,12
51,7yYOMPwpV5CsK0cxoAZT6B,Encaixa,MC Kevinho,931481,52.0,34,4,1,2018,12
52,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,891941,78.0,6,52,26,2018,12
53,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,886683,51.0,63,1,-2,2018,12
54,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar,883414,50.0,4,48,-4,2018,12
55,3Cabw7y9EoR68v7dBS76HQ,Pirata e tesouro - Ao vivo,Ferrugem,877874,,1,55,new,2018,12
56,26bMmC90QF0FOd1ctDnkeU,Mulherão da Porra,Munhoz & Mariano,830417,55.0,19,44,-1,2018,12
57,6X5jBkAFu7HE3jigdoVW3r,Se é pra Gente Ficar,Solange Almeida,823098,49.0,30,40,-8,2018,12
58,4yjljBusKH0hgsIzHlF85T,Solta a batida,Ludmilla,816884,66.0,7,58,8,2018,12
59,2mL3B5GilTm4dUT6P8LVpd,Pode Se Soltar,Jerry Smith,813928,56.0,41,33,-3,2018,12
60,5Zha6IxtfsLjqLYndyWcER,Bom Rapaz - Ao Vivo,Fernando & Sorocaba,805641,129.0,18,60,69,2018,12
61,1mBx8G3GBajrV0eTeYQshc,Quem Ensinou Fui Eu,Maiara & Maraisa,802758,57.0,4,57,-4,2018,12
62,3IfctMaf2sfvlSLRa42Cna,O Sol,Vitor Kley,792000,155.0,2,62,93,2018,12
63,1qDZnViQgUItsMpWLVwfGb,Fica - Bonus Track,ANAVITÓRIA,772245,59.0,21,24,-4,2018,12
64,2U94QDSo9N4e1iXrjo7KAB,Terra Sem CEP - Ao Vivo,Jorge & Mateus,768696,53.0,4,30,-11,2018,12
65,65NwOZqoXny4JxqAPlfxRF,Psycho (feat. Ty Dolla $ign),Post Malone,768085,63.0,4,57,-2,2018,12
66,1hnGRSqLdeLB7x7kdDuizq,Na Conta Da Loucura - Ao Vivo,Bruno & Marrone,767223,61.0,25,61,-5,2018,12
67,6tHWl8ows5JOZq9Yfaqn3M,Mine,Bazzi,760367,73.0,7,58,6,2018,12
68,0ihMkv4Usn03EEEF8Rlw22,Rapariga Não - Ao Vivo,João Neto & Frederico,758305,60.0,33,60,-8,2018,12
69,75E2xyRjYAsmjfDeAwdW0D,Popotão Grandão,Mc Neguinho do ITR,744934,64.0,4,64,-5,2018,12
70,6zp6PbBzByRcPTQtXLQV9x,Mandella É Meu Nome,MC Kekel,740507,92.0,10,70,22,2018,12
71,7EmGUiUaOSGDnUUQUDrOXC,Wolves,Selena Gomez,725813,74.0,22,14,3,2018,12
72,4YV827A7aWVswtyt0eWoWM,Sorte Que Cê Beija Bem - Ao Vivo,Maiara & Maraisa,720744,68.0,60,11,-4,2018,12
73,47zBTlbsiXs9ooyPo7Z7VT,Contatinho,Nego do Borel,719155,76.0,14,56,3,2018,12
74,6P8v1a8jyfwG5kc7Si1kUp,Amante Não Tem Lar - Ao Vivo,Marília Mendonça,718965,72.0,46,18,-2,2018,12
75,1zsG4eaZmkA1dvjDDsAGLK,Échame La Culpa,Luis Fonsi,716156,67.0,18,18,-8,2018,12
76,5aLvtKo9672scTVdEwXPTg,Eu Vou Te Buscar (Cha La La La La),Gusttavo Lima,715057,65.0,29,33,-11,2018,12
77,2gl2F5Z6ReNVh0wcyPLCKA,Pegada Que Desgrama,Naiara Azevedo,715006,69.0,13,69,-8,2018,12
78,2bFuWE2oCgdhW5A20V9ILC,Vale por Dez - Ao Vivo,Jorge & Mateus,712316,58.0,4,32,-20,2018,12
79,0wMFQ0UpnqvyZncX4JpVEA,Como É Que Faz,Rob Nunes,704322,70.0,10,64,-9,2018,12
80,39N9RPD9MRb5WmoLzNzPeA,X,Nicky Jam,697102,183.0,3,80,103,2018,12
81,1YUWhlQjFv7MQpcbb77zTL,Poesia Acústica #3: Capricorniana,Pineapple StormTv,692661,79.0,18,77,-2,2018,12
82,1IcbQvHb9B7MikgQjfJtAl,Beber Com Emergência - Ao Vivo,Jefferson Moraes,688281,81.0,10,81,-1,2018,12
83,06ZpMjkNdIDKVf3mK29UiC,Never Let Me Go,Alok,684229,80.0,46,5,-3,2018,12
84,4fPUiN5BT02UXJkGlphfNs,Rebeca,Mc Livinho,678558,71.0,3,71,-13,2018,12
85,5d4wIiSKzRqhJwip4co3Wa,Oh Quem Voltou,Dani Russo,678436,95.0,4,85,10,2018,12
86,6MNGxu8MprKGkchUchkJsy,Machika,J Balvin,674478,84.0,9,14,-2,2018,12
87,4uD7ypL7pDmOiMiVX6TCCa,3 Dias Virado,Mc IG,667752,134.0,5,87,47,2018,12
88,2d3TbSkAscvT3QRQalq6uT,Te Assumi Pro Brasil - Ao Vivo,Matheus & Kauan,659836,77.0,64,6,-11,2018,12
89,6bgUZoUBzPLMwRE8My55M3,Coração Mal Assombrado,Marília Mendonça,655973,,1,89,new,2018,12
90,1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,654924,86.0,64,1,-4,2018,12
91,7Izh7zLJGw1Nscd62Exxj4,Believer,Imagine Dragons,648630,103.0,4,91,12,2018,12
92,3X5zRkzlpTiajlkI9QXQUz,Meu Amor - Ao Vivo,Henrique & Juliano,642624,87.0,37,76,-5,2018,12
93,0pqyzGaS6qpdHs3bzjVYzb,Sem Contraindicação - Ao Vivo,Diego & Victor Hugo,642542,83.0,11,82,-10,2018,12
94,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,627542,91.0,10,14,-3,2018,12
95,2hsTAVEFj49m4EEyxKJpO3,Olhares Sinceros - Ao Vivo,Jorge & Mateus,623701,82.0,4,35,-13,2018,12
96,4BjPsq3MXBNo4Qxg40igEr,Cara Bacana,MC G15,619165,62.0,41,7,-34,2018,12
97,6bgQIw80xWC3MPZX4kVYGw,Trevo (Tu),ANAVITÓRIA,617677,93.0,60,25,-4,2018,12
98,1m1vw2OQTYHt9AukcIPs8x,Escalada pra Jogar,Henrique & Diego,610024,88.0,14,39,-10,2018,12
99,26gceVsA1ybT8qsX3aYLEn,Thunder,Imagine Dragons,606626,102.0,4,94,3,2018,12
100,4nwQ1SG9CsAl4XoKuScF0r,Poesia Acústica #4: Todo Mundo Odeia Acústico,Pineapple StormTv,606456,94.0,3,94,-6,2018,12
101,7vgNGxchhqDQWjKjLPTPro,Abusadamente,MC Gustta,606338,97.0,29,16,-4,2018,12
102,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,606218,118.0,5,102,16,2018,12
103,0WvRK6cO0KhiHDXDl1AGok,Anjo Moderno - Ao Vivo,Jorge & Mateus,600128,89.0,4,38,-14,2018,12
