position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
117,2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,4558913,105.0,16,7,-12,2017,35,global
118,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,4547690,116.0,35,9,-2,2017,35,global
119,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,4533821,99.0,3,63,-20,2017,35,global
120,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,4419674,118.0,31,5,-2,2017,35,global
121,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,4406480,119.0,35,3,-2,2017,35,global
122,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,4371485,117.0,30,62,-5,2017,35,global
123,5RCfvwDewu6p2x1mEI6smX,The Race,Tay-K,4334610,175.0,2,123,52,2017,35,global
124,74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,4295539,123.0,9,115,-1,2017,35,global
125,4ARPvK8DHLwt4oX65ZAFMw,Look At Me!,XXXTENTACION,4255469,138.0,26,70,13,2017,35,global
126,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,4241954,131.0,20,14,5,2017,35,global
127,6Q2FftbUG530lCtBI74bMH,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,4234239,158.0,19,94,31,2017,35,global
128,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,4223489,124.0,21,14,-4,2017,35,global
129,1LszjjoVwDDZcWUQbzeDLG,Explícale (feat. Bad Bunny),Yandel,4213731,,1,129,new,2017,35,global
130,3QwBODjSEzelZyVjxPOHdq,Otra vez (feat. J Balvin),Zion & Lennox,4210743,126.0,35,50,-4,2017,35,global
131,4qknM1pQz53QOyfDVTjcM9,Me Enamoré,Shakira,4165177,114.0,20,71,-17,2017,35,global
132,4N1c5rmWOzRmB9SMacr5wB,Loco Enamorado,Abraham Mateo,4157592,140.0,6,132,8,2017,35,global
133,6qDF4wWL49CAVbgT7yuHl8,Sigo Extrañándote,J Balvin,4105873,127.0,26,72,-6,2017,35,global
134,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,4084752,142.0,35,58,8,2017,35,global
135,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,4034475,133.0,34,2,-2,2017,35,global
136,61HHDBLqF3AmSvLfHKNGd2,Ahora Me Llama,KAROL G,4021479,144.0,6,136,8,2017,35,global
137,5q2JbCNi4FcnglgPfxcV65,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,4020789,136.0,31,91,-1,2017,35,global
138,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,4019831,128.0,35,25,-10,2017,35,global
139,53mrVsi49rLHIaKBiSvElG,do re mi (feat. Gucci Mane),blackbear,4017505,143.0,6,139,4,2017,35,global
140,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,4005078,137.0,35,21,-3,2017,35,global
141,3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,3993572,125.0,32,32,-16,2017,35,global
142,7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,Halsey,3975327,130.0,11,34,-12,2017,35,global
143,4yN6xPLopmTLvc27pO9LIE,Si Tú La Ves (feat. Wisin),Nicky Jam,3960562,141.0,18,117,-2,2017,35,global
144,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,3941200,120.0,27,28,-24,2017,35,global
145,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,3926019,146.0,33,2,1,2017,35,global
146,2nYwV62UABTH0NanrwVIdQ,Perplexing Pegasus,Rae Sremmurd,3887502,148.0,6,84,2,2017,35,global
147,1uL78kFWxhz3umTMWJu8n5,Sauce It Up,Lil Uzi Vert,3864371,129.0,3,83,-18,2017,35,global
148,3kGfazcbVvVkuZunzlLgTD,Came Here for Love,Sigala,3820058,122.0,14,78,-26,2017,35,global
149,20H2Hd5AkUcRjB4yL3UQtJ,Down,Fifth Harmony,3793228,102.0,3,68,-47,2017,35,global
150,3ibRxEv4KkcU9e259eyNJA,Sua cara (feat. Anitta & Pabllo Vittar),Major Lazer,3773623,132.0,7,104,-18,2017,35,global
151,68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore,Charlie Puth,3772699,151.0,35,41,0,2017,35,global
152,4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),Migos,3765652,150.0,35,9,-2,2017,35,global
153,0V9cosR5jWa4fr2koARmhD,Summer Air,ItaloBrothers,3764672,,1,153,new,2017,35,global
154,6875MeXyCW0wLyT72Eetmo,Starving,Hailee Steinfeld,3739924,160.0,3,154,6,2017,35,global
155,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,3738899,152.0,35,4,-3,2017,35,global
156,0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,The Chainsmokers,3736609,153.0,35,25,-3,2017,35,global
157,5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,Sam Smith,3723556,,6,148,re-enter,2017,35,global
158,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira,3717467,149.0,35,13,-9,2017,35,global
159,5hEM0JchdVzQ5PwvSfITeX,Me Llamas (feat. Maluma) - Remix,Piso 21,3699170,157.0,35,87,-2,2017,35,global
160,13X0XdLMOdtbXVtAj2ox4h,Besándote,Piso 21,3698669,154.0,15,126,-6,2017,35,global
161,2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,3630386,145.0,18,19,-16,2017,35,global
162,1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,3612926,156.0,7,134,-6,2017,35,global
163,4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,3611631,155.0,35,26,-8,2017,35,global
164,25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),Young Thug,3560170,196.0,3,164,32,2017,35,global
165,5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,3554947,170.0,10,165,5,2017,35,global
166,6foxplXS0YEq8cO374Lty4,Gucci Gang,Lil Pump,3554344,,1,166,new,2017,35,global
167,2H3wWrnO758y0fPH7Ilerg,Depression & Obsession,XXXTENTACION,3513092,134.0,3,75,-33,2017,35,global
168,2QWP8NYYplOqEFBYGCcq0S,Rain,The Script,3501711,159.0,2,159,-9,2017,35,global
169,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,3487084,167.0,35,13,-2,2017,35,global
170,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,3481035,165.0,35,9,-5,2017,35,global
171,0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,3477315,173.0,35,21,2,2017,35,global
172,2yZax79pOrYuyIFVW2cZY2,Carry On,XXXTENTACION,3441646,147.0,3,92,-25,2017,35,global
173,2Xqd0wUttjueBfdcltADOv,No Limit,G-Eazy,3438833,,1,173,new,2017,35,global
174,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,3418571,168.0,35,28,-6,2017,35,global
175,2jYmK1cb3Uya6FFsocdpzO,Why,Sabrina Carpenter,3417720,164.0,7,150,-11,2017,35,global
176,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3394974,179.0,26,150,3,2017,35,global
177,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,3378515,176.0,35,62,-1,2017,35,global
178,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,3370161,177.0,26,10,-1,2017,35,global
179,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,3363938,172.0,35,18,-7,2017,35,global
180,2Vdub5mY4lad7w64bFPUez,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,3344027,162.0,25,62,-18,2017,35,global
181,343YBumqHu19cGoGARUTsd,Fake Love,Drake,3317734,171.0,35,7,-10,2017,35,global
182,6kig1UFggPUyZBCvXD3Wod,No Complaints,Metro Boomin,3312153,186.0,12,91,4,2017,35,global
183,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,Post Malone,3286789,183.0,28,163,0,2017,35,global
184,6mORGLOz79w6VsCRLWYYuK,The Night We Met,Lord Huron,3270202,189.0,20,55,5,2017,35,global
185,1WIZiOuNO3woKfdlSK2gNn,Transportin',Kodak Black,3263129,,1,185,new,2017,35,global
186,04DwTuZ2VBdJCCC5TROn7L,In the Name of Love,Martin Garrix,3232605,180.0,35,16,-6,2017,35,global
187,4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,3219353,194.0,27,39,7,2017,35,global
188,0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,Sam Smith,3198663,,1,188,new,2017,35,global
189,4TZy1wLyHec06pwgFYDh1a,Mercy,Shawn Mendes,3193656,184.0,35,22,-5,2017,35,global
190,3Q3myFA7q4Op95DOpHplaY,do re mi,blackbear,3184508,191.0,18,77,1,2017,35,global
191,0Clb9aiXWa0dvVff5aN4VN,Think Before I Talk,Astrid S,3148828,178.0,3,178,-13,2017,35,global
192,7gHs73wELdeycvS48JfIos,Faded,Alan Walker,3140052,190.0,34,64,-2,2017,35,global
193,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,3134958,199.0,13,168,6,2017,35,global
194,2UwbhMie1EAYuTZ0QXeMwl,Save Me,XXXTENTACION,3103784,161.0,3,94,-33,2017,35,global
195,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,3099411,,9,192,re-enter,2017,35,global
196,7KOlJ92bu51cltsD9KU5I7,T-Shirt,Migos,3080306,187.0,33,38,-9,2017,35,global
197,00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,3073510,185.0,30,17,-12,2017,35,global
198,05ZXXyeZFhZtA6DAP3Aw7x,Loca (feat. Cali y El Dandee),Maite Perroni,3071349,200.0,5,186,2,2017,35,global
199,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,3063450,188.0,35,14,-11,2017,35,global
200,6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,3063056,198.0,12,177,-2,2017,35,global
1,1OmcAT5Y8eg5bUPv9qJT4R,rockstar,Post Malone,35821535,,1,1,new,2017,36,global
2,0mel2N9Ws9r4yLQn5QE21Y,Too Good At Goodbyes - Edit,Sam Smith,29416022,1.0,2,1,-1,2017,36,global
3,2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,27756639,3.0,12,1,0,2017,36,global
4,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,26215788,4.0,11,3,0,2017,36,global
5,6uFsE1JgZ20EXyU0JQZbUR,Look What You Made Me Do,Taylor Swift,25416545,2.0,4,1,-3,2017,36,global
6,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,23662238,5.0,19,5,-1,2017,36,global
7,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,22249014,7.0,2,7,0,2017,36,global
8,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,21260578,9.0,7,8,1,2017,36,global
9,7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®),Justin Bieber,20520619,6.0,5,2,-3,2017,36,global
10,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,20225150,11.0,6,10,1,2017,36,global
11,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,19804468,8.0,11,3,-3,2017,36,global
12,4mxWSdf71VFO52qFeY0fZt,What Lovers Do (feat. SZA),Maroon 5,18464366,18.0,3,12,6,2017,36,global
13,25C5CowdsfXld2jJanbiex,Sorry Not Sorry,Demi Lovato,18451836,12.0,11,7,-1,2017,36,global
14,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,18202009,10.0,13,5,-4,2017,36,global
15,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,16005604,17.0,35,1,2,2017,36,global
16,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,15940711,15.0,4,15,-1,2017,36,global
17,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,15715774,25.0,13,17,8,2017,36,global
18,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,15469590,14.0,20,6,-4,2017,36,global
19,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,15433257,19.0,18,8,0,2017,36,global
20,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,15309924,22.0,4,10,2,2017,36,global
21,7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,14911599,20.0,9,15,-1,2017,36,global
22,3PEgB3fkiojxms35ntsTgs,More Than You Know,Axwell /\ Ingrosso,14560049,23.0,8,15,1,2017,36,global
23,3HVr6jTVwBHBa2flM0eURR,Glorious (feat. Skylar Grey),Macklemore,14496085,26.0,11,19,3,2017,36,global
24,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,14186448,16.0,14,2,-8,2017,36,global
25,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,14139463,21.0,21,1,-4,2017,36,global
26,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,14047383,24.0,16,9,-2,2017,36,global
27,6WbADFqMvR8N5u0BvtsWQE,Without You (feat. Sandro Cavazza),Avicii,13975307,29.0,6,21,2,2017,36,global
28,2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,13783354,33.0,8,28,5,2017,36,global
29,5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,13633826,30.0,11,22,1,2017,36,global
30,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,13282093,27.0,14,3,-3,2017,36,global
31,19WjVVgXjdKXfLXoaDPwTM,...Ready For It?,Taylor Swift,13197832,13.0,2,13,-18,2017,36,global
32,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,12692820,31.0,15,29,-1,2017,36,global
33,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,12602620,28.0,11,12,-5,2017,36,global
34,6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,12472265,32.0,29,20,-2,2017,36,global
35,31MkGwj0SWgZaTvEt5Hgxv,What About Us,P!nk,12027323,37.0,6,35,2,2017,36,global
36,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,11888267,35.0,23,1,-1,2017,36,global
37,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,11562228,34.0,20,5,-3,2017,36,global
38,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,11016751,36.0,17,2,-2,2017,36,global
39,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,10957495,41.0,33,20,2,2017,36,global
40,3hRZsdTF5uyGA2uhNqEuhm,Too Much To Ask,Niall Horan,10795050,,1,40,new,2017,36,global
41,2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),Avicii,10524107,40.0,6,34,-1,2017,36,global
42,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,10343113,38.0,15,29,-4,2017,36,global
43,0qYTZCo5Bwh1nsUFGZP3zn,Felices los 4,Maluma,10189654,39.0,20,17,-4,2017,36,global
44,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,10178900,51.0,10,44,7,2017,36,global
45,0CcQNd8CINkwQfe1RDtGV6,Believer,Imagine Dragons,9551326,46.0,30,16,1,2017,36,global
46,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,9412615,43.0,29,2,-3,2017,36,global
47,693iqPOQvhI7PobtR8CC8v,Bonita,J Balvin,9342922,48.0,15,42,1,2017,36,global
48,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,9113212,45.0,28,8,-3,2017,36,global
49,7MHN1aCFtLXjownGhvEQlF,Una Lady Como Tú,Manuel Turizo,8979708,49.0,15,38,0,2017,36,global
50,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,8493439,42.0,4,41,-8,2017,36,global
51,7JNh1cfm0eXjqFVOzKLyau,Mayores,Becky G,8293107,52.0,8,51,1,2017,36,global
52,1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,Travis Scott,8262105,44.0,16,40,-8,2017,36,global
53,4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,8193022,50.0,34,4,-3,2017,36,global
54,167NczpNbRF7oWakJaY3Hh,Slow Hands,Niall Horan,8069920,47.0,18,29,-7,2017,36,global
55,2cnKEkpVUSV4wnjQiTWfH6,Escápate Conmigo,Wisin,7843757,55.0,22,38,0,2017,36,global
56,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,7798299,,1,56,new,2017,36,global
57,2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,7788857,62.0,4,53,5,2017,36,global
58,5XQMr19TL7Mfksq9zihbOu,Questions,Chris Brown,7682316,56.0,5,56,-2,2017,36,global
59,7aF09WaavZAmAWuUeYxlYD,Rich Love (with Seeb),OneRepublic,7655638,54.0,10,49,-5,2017,36,global
60,152lZdxL1OR0ZMW6KquMif,Location,Khalid,7383683,57.0,31,34,-3,2017,36,global
61,3zoYkqS4y2BsGVShPL2nTE,Reggaetón Lento (Remix),CNCO,7351649,67.0,5,61,6,2017,36,global
62,7rdUtXasA973gmrr2Xxh3E,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,7349843,,1,62,new,2017,36,global
63,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,7281059,53.0,15,18,-10,2017,36,global
64,1m69ELEgE6k5ZWsap40ozt,Se Preparó,Ozuna,7160229,86.0,4,64,22,2017,36,global
65,3VClLWqNn80Llv0PJOsKgr,Báilame - Remix,Nacho,7002198,66.0,5,65,1,2017,36,global
66,1HTtUBEY3tuw2btgwwI2Ja,I Get The Bag (feat. Migos),Gucci Mane,6911898,68.0,5,66,2,2017,36,global
67,57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex,6896333,63.0,8,57,-4,2017,36,global
68,4z3GJkrtH97Bj6fRta983T,Robarte un Beso,Carlos Vives,6849798,61.0,7,61,-7,2017,36,global
69,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,6756171,69.0,36,61,0,2017,36,global
70,5SE57ljOIUJ1ybL9U6CuBH,DNA,BTS,6688783,,1,70,new,2017,36,global
71,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,6632681,59.0,25,11,-12,2017,36,global
72,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,6620712,60.0,23,25,-12,2017,36,global
73,22eADXu8DfOAUEDw4vU8qy,Ahora Dice,Chris Jeday,6427073,65.0,22,46,-8,2017,36,global
74,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,6276917,70.0,36,6,-4,2017,36,global
75,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,6212035,77.0,29,5,2,2017,36,global
76,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),SZA,6202893,76.0,14,73,0,2017,36,global
77,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),Cheat Codes,6202777,71.0,23,24,-6,2017,36,global
78,6c7D34787LOtPm8tzhsLgH,Rake It Up,Yo Gotti,6159502,95.0,8,78,17,2017,36,global
79,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,6155337,75.0,36,7,-4,2017,36,global
80,3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,6153128,74.0,36,35,-6,2017,36,global
81,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,6077323,96.0,27,7,15,2017,36,global
82,5zSOVwaY3sVjnmLhuEfsuf,Tú Foto,Ozuna,5983904,78.0,4,73,-4,2017,36,global
83,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,5900325,64.0,4,52,-19,2017,36,global
84,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,5861451,81.0,28,2,-3,2017,36,global
85,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,5753295,79.0,28,7,-6,2017,36,global
86,0XfOi87h82i09rQjWYG0Bm,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,5746993,80.0,9,75,-6,2017,36,global
87,1tp1xMJ1uaOktksskS0Fzs,Curve (feat. The Weeknd),Gucci Mane,5743057,,1,87,new,2017,36,global
88,0XLOf9LhyazPX9Ld8jPiUq,Fetish (feat. Gucci Mane),Selena Gomez,5701852,58.0,9,16,-30,2017,36,global
89,3Ytr1SUCUi6J3L9dRFx5iH,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,5663083,73.0,15,31,-16,2017,36,global
90,6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,5648093,85.0,21,3,-5,2017,36,global
91,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,5623279,83.0,27,2,-8,2017,36,global
92,6eUncuJutsFi9BGO1JaBHh,If I'm Lucky,Jason Derulo,5596418,92.0,3,82,0,2017,36,global
93,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,5480787,90.0,18,59,-3,2017,36,global
94,40oKW22ZNNkEdZLJTScaQI,Roll In Peace (feat. XXXTENTACION),Kodak Black,5470531,88.0,5,88,-6,2017,36,global
95,209gZgcfLq2aUuu51vOWBl,Hey DJ,CNCO,5434242,89.0,20,52,-6,2017,36,global
96,4xBjsLUSjcx2h7PcRikpQp,OMG,Camila Cabello,5415262,91.0,7,83,-5,2017,36,global
97,6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),Migos,5400044,101.0,23,71,4,2017,36,global
98,7ofxPmTNMj2GP07g1VZa0O,Que Va,Alex Sensation,5386786,100.0,4,98,2,2017,36,global
99,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,5374184,87.0,36,2,-12,2017,36,global
100,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,5373201,94.0,36,2,-6,2017,36,global
101,7FfpP3YZ6fOWMdxkIAtud9,Krippy Kush,Farruko,5270292,,1,101,new,2017,36,global
102,3bWAqKDWg6u1davspr5IkS,OK,Robin Schulz,5246311,93.0,16,55,-9,2017,36,global
103,0jdny0dhgjUwoIp5GkqEaA,Praying,Kesha,5001122,72.0,6,37,-31,2017,36,global
104,0xG0SHshCStMEyNbNC5d4k,Issues,Julia Michaels,4947298,99.0,7,81,-5,2017,36,global
105,5EId1m4DNwTf3at31w8bPJ,El Farsante,Ozuna,4935936,108.0,4,105,3,2017,36,global
106,7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,4880347,105.0,25,2,-1,2017,36,global
107,2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls,Hailee Steinfeld,4821282,107.0,19,54,0,2017,36,global
108,0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual,Romeo Santos,4795601,109.0,8,106,1,2017,36,global
109,2kVHAQKVtczchKctctzbtK,Swish Swish,Katy Perry,4795312,103.0,16,41,-6,2017,36,global
110,6Q2FftbUG530lCtBI74bMH,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,4774525,127.0,20,94,17,2017,36,global
111,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,4754628,110.0,36,1,-1,2017,36,global
112,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,4687408,102.0,26,13,-10,2017,36,global
113,6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,2 Chainz,4682621,116.0,14,106,3,2017,36,global
114,5RCfvwDewu6p2x1mEI6smX,The Race,Tay-K,4643084,123.0,3,114,9,2017,36,global
115,6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,4630818,98.0,21,8,-17,2017,36,global
116,1LszjjoVwDDZcWUQbzeDLG,Explícale (feat. Bad Bunny),Yandel,4614895,129.0,2,116,13,2017,36,global
117,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,4597306,114.0,36,12,-3,2017,36,global
118,74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,4583561,124.0,10,115,6,2017,36,global
119,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,4568163,126.0,21,14,7,2017,36,global
120,5EnYT6F7wEcdege6mDHEfO,Signs,Drake,4564655,97.0,11,24,-23,2017,36,global
121,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,4528536,113.0,36,41,-8,2017,36,global
122,6foxplXS0YEq8cO374Lty4,Gucci Gang,Lil Pump,4476801,166.0,2,122,44,2017,36,global
123,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,4475221,118.0,36,9,-5,2017,36,global
124,4ARPvK8DHLwt4oX65ZAFMw,Look At Me!,XXXTENTACION,4439011,125.0,27,70,1,2017,36,global
125,1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,4406741,111.0,16,33,-14,2017,36,global
126,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,4376096,121.0,36,3,-5,2017,36,global
127,30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,Thomas Rhett,4354353,106.0,2,106,-21,2017,36,global
128,2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,4342956,117.0,17,7,-11,2017,36,global
129,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,4334224,122.0,31,62,-7,2017,36,global
130,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4327410,,1,130,new,2017,36,global
131,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,4311576,120.0,32,5,-11,2017,36,global
132,1sCxVKWImDZSZKvG0U9B23,Bad Liar,Selena Gomez,4292071,115.0,16,6,-17,2017,36,global
133,5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,4291713,165.0,11,133,32,2017,36,global
134,2SmgFAhQkQCQPyBiBxR6Te,Criminal,Natti Natasha,4277352,,1,134,new,2017,36,global
135,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,4247980,128.0,22,14,-7,2017,36,global
136,3QwBODjSEzelZyVjxPOHdq,Otra vez (feat. J Balvin),Zion & Lennox,4221929,130.0,36,50,-6,2017,36,global
