position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
151,7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,191948,140.0,25,114,-11,2018,15
152,6tvQzeCPwOytDlBYCIOY0n,Breathe,Jax Jones,191931,104.0,6,89,-48,2018,15
153,7DPQwyMQADl9Y8oSvSVpfg,Let Me Down Easy,Gang of Youths,191807,149.0,11,61,-4,2018,15
154,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,191784,130.0,55,111,-24,2018,15
155,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,191462,136.0,52,1,-19,2018,15
156,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,191186,162.0,9,113,6,2018,15
157,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,190626,160.0,46,14,3,2018,15
158,2jyjhRf6DVbMPU5zxagN2h,Let Her Go,Passenger,190108,151.0,50,145,-7,2018,15
159,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,188412,144.0,66,89,-15,2018,15
160,7p2ewixAShLpjDZrnzZK7c,Get Up 10,Cardi B,188402,,1,160,new,2018,15
161,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,188368,142.0,54,101,-19,2018,15
162,7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,187370,165.0,17,125,3,2018,15
163,6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,186978,164.0,64,106,1,2018,15
164,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,186715,154.0,64,65,-10,2018,15
165,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,186522,148.0,46,1,-17,2018,15
166,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,Post Malone,185793,159.0,49,66,-7,2018,15
167,6WINes0Sf8PDaiihl2EqB3,Golden Age,Fergus James,185551,,1,167,new,2018,15
168,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,184526,156.0,51,6,-12,2018,15
169,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,183744,152.0,58,27,-17,2018,15
170,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,183360,146.0,23,66,-24,2018,15
171,00B7TZ0Xawar6NZ00JFomN,Best Life (feat. Chance The Rapper),Cardi B,182430,,1,171,new,2018,15
172,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,181556,143.0,66,6,-29,2018,15
173,5XJJdNPkwmbUwE79gv0NxK,Gold Digger,Kanye West,180793,169.0,66,98,-4,2018,15
174,0Qh38w01QRXK6KHIv0e3hb,What About Us,P!nk,180312,166.0,26,16,-8,2018,15
175,74ZovzRxHBvCq5yIwe8boh,OKRA,"Tyler, The Creator",180070,138.0,2,138,-37,2018,15
176,6oSmp7qnvAxUXeUKhl67a6,1955,Hilltop Hoods,179177,180.0,66,65,4,2018,15
177,248OFOZef6ShXv6DGgbnxU,Saved,Khalid,178565,181.0,40,112,4,2018,15
178,3ZYwSDF9knZI0RVlKR4PHC,Bad Company (feat. BlocBoy JB),A$AP Rocky,173567,163.0,2,163,-15,2018,15
179,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,173285,153.0,32,96,-26,2018,15
180,4yFsOEAtQXXyi0iK9VHjOp,Dancing On My Own,Calum Scott,172131,171.0,5,168,-9,2018,15
181,17Yq72h0p15OhCbZ5lJ5gd,Bickenhead,Cardi B,172101,,1,181,new,2018,15
182,2CvOqDpQIMw69cCzWqr5yr,Halo,Beyoncé,171504,170.0,5,150,-12,2018,15
183,1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,Travis Scott,171426,176.0,46,56,-7,2018,15
184,1Bx3Xf9CLq1gmK9KRPTEsU,I Like The Way,Tyron Hapi,170472,,1,184,new,2018,15
185,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,170220,167.0,5,167,-18,2018,15
186,7to68V64Cu6zk0UDo5tyw3,Confidence,Ocean Alley,169857,,4,139,re-enter,2018,15
187,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,169752,182.0,53,12,-5,2018,15
188,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,Ed Sheeran,169675,158.0,32,17,-30,2018,15
189,3e7Y6sfFlIdBMJhX7wpqVO,44 More,Logic,169338,161.0,5,64,-28,2018,15
190,0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,Ziv Zaifman,168921,155.0,15,63,-35,2018,15
191,1vxw6aYJls2oq3gW0DujAo,Crazy,Gnarls Barkley,168893,186.0,48,143,-5,2018,15
192,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,168646,191.0,56,4,-1,2018,15
193,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,167684,174.0,64,40,-19,2018,15
194,39N9RPD9MRb5WmoLzNzPeA,X,Nicky Jam,167593,173.0,2,173,-21,2018,15
195,2JfXj2TERIkHwJpnG9f8uX,Sick Boy,The Chainsmokers,166462,157.0,4,81,-38,2018,15
196,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,165481,184.0,55,75,-12,2018,15
197,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,165145,193.0,36,93,-4,2018,15
198,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,165100,190.0,43,2,-8,2018,15
199,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,164635,197.0,66,2,-2,2018,15
200,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,164138,198.0,36,134,-2,2018,15
1,1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,Drake,1732888,6.0,2,1,5,2018,16
2,2XW4DbS6NddZxRPm5rMCeY,God's Plan,Drake,1493878,1.0,13,1,-1,2018,16
3,65NwOZqoXny4JxqAPlfxRF,Psycho (feat. Ty Dolla $ign),Post Malone,1424061,2.0,8,2,-1,2018,16
4,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,1400210,3.0,9,3,-1,2018,16
5,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,1300101,4.0,5,4,-1,2018,16
6,1gm616Plq4ScqNi7TVkZ5N,Call Out My Name,The Weeknd,1292098,5.0,3,3,-1,2018,16
7,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,1051917,7.0,10,4,0,2018,16
8,2ARqIya5NAuvFVHSN3bL0m,The Middle,Zedd,1006433,10.0,8,6,2,2018,16
9,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,996593,26.0,2,9,17,2018,16
10,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar,984004,8.0,8,3,-2,2018,16
11,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,976025,9.0,16,4,-2,2018,16
12,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,848725,,1,12,new,2018,16
13,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,836832,11.0,5,3,-2,2018,16
14,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,828510,13.0,13,5,-1,2018,16
15,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,766448,16.0,30,1,1,2018,16
16,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,762954,17.0,10,16,1,2018,16
17,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,759015,14.0,31,7,-3,2018,16
18,79jX8RM5CgPqDKdGEKNW9K,In My Blood,Shawn Mendes,753516,15.0,4,12,-3,2018,16
19,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,715135,90.0,2,19,71,2018,16
20,2U7Hu2RaNQNRi7izoJyZaX,rockstar,Post Malone,697629,19.0,9,12,-1,2018,16
21,63SevszngYpZOwf63o61K4,Nevermind,Dennis Lloyd,671971,31.0,4,21,10,2018,16
22,5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),Eminem,632972,21.0,18,2,-1,2018,16
23,0CZ8lquoTX2Dkg7Ak2inwA,1950,King Princess,629564,23.0,6,23,0,2018,16
24,6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,628872,22.0,7,22,-2,2018,16
25,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,586103,18.0,14,7,-7,2018,16
26,1LhMopPAallLeaeNutqbgS,Say Something,Justin Timberlake,583865,24.0,11,21,-2,2018,16
27,3C2xQqHVkhA1Ht17SzPRke,Nothing to Regret,Robinson,577097,32.0,6,27,5,2018,16
28,6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,Kygo,559826,37.0,5,28,9,2018,16
29,6mAz8D1TmlTuef90dbNIiZ,Plug Walk,Rich The Kid,559737,30.0,3,29,1,2018,16
30,6PKxFkewPt55P5ao5tVS5o,Go Bang,PNAU,542988,27.0,23,11,-3,2018,16
31,43cFjTTCD9Cni4aSL0sORz,Playinwitme (feat. Kehlani),KYLE,541288,59.0,3,31,28,2018,16
32,72TyiiduRmczEbDIEtKQdR,Wasted Times,The Weeknd,537688,20.0,3,15,-12,2018,16
33,7EmGUiUaOSGDnUUQUDrOXC,Wolves,Selena Gomez,520406,28.0,25,5,-5,2018,16
34,7Fg342AJtNsIDdwCfX0paC,Let Me,ZAYN,514867,,1,34,new,2018,16
35,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,506690,52.0,6,35,17,2018,16
36,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,503389,36.0,67,1,0,2018,16
37,7wvYmO5QscgIDDT0eNwbYX,Lost In Japan,Shawn Mendes,501116,29.0,4,24,-8,2018,16
38,4ofvoCdXq99vpMZO4Cfp8x,Pray For Me (with Kendrick Lamar),The Weeknd,497868,25.0,11,7,-13,2018,16
39,1LIbTjMdFP15jIXGkcICSU,Chateau,Angus & Julia Stone,484744,38.0,25,20,-1,2018,16
40,4bJzIbze97tZwCxxMw4hx9,NUMB,Hayden James,480594,34.0,16,34,-6,2018,16
41,2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),Clean Bandit,480213,33.0,25,17,-8,2018,16
42,2Yl4OmDby9iitgNWZPwxkd,Be Careful,Cardi B,471858,66.0,2,42,24,2018,16
43,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,468144,35.0,14,5,-8,2018,16
44,33IOhptvC2Qoy2UhjiHXLV,Flames,David Guetta,462640,56.0,4,44,12,2018,16
45,026IC4Vj88QjLlnIPDExhz,Hurt Somebody (With Julia Michaels),Noah Kahan,457512,55.0,6,45,10,2018,16
46,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,457380,44.0,39,9,-2,2018,16
47,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,447242,41.0,31,7,-6,2018,16
48,42CeaId2XNlxugDvyqHfDf,Candy Paint,Post Malone,435161,46.0,26,15,-2,2018,16
49,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,428991,40.0,18,10,-9,2018,16
50,45w70aQhNwke1yrQZO0ffm,Do Right,Glades,428355,50.0,14,32,0,2018,16
51,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,424859,45.0,40,2,-6,2018,16
52,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,420191,47.0,36,3,-5,2018,16
53,55S2PQgSMYAhgoTCcGCDfw,Youngblood,5 Seconds of Summer,417167,,1,53,new,2018,16
54,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,415936,42.0,15,4,-12,2018,16
55,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,409974,54.0,43,2,-1,2018,16
56,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,387866,48.0,12,16,-8,2018,16
57,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,372373,63.0,55,1,6,2018,16
58,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,372068,57.0,24,48,-1,2018,16
59,6mrKP2jyIQmM0rw6fQryjr,Let You Down,NF,369760,49.0,27,4,-10,2018,16
60,1xy4apMFecGGkgBeaHFZ2M,Chasing Fire,Lauv,359580,65.0,3,60,5,2018,16
61,4QfNOZN7vrQCQKK1ZJ3XPb,Heaven,Julia Michaels,351309,39.0,10,25,-22,2018,16
62,2T7YFzXIZZcfv98uDY8U9T,Church,Alison Wonderland,348664,53.0,2,53,-9,2018,16
63,6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,346097,77.0,7,63,14,2018,16
64,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,339583,61.0,59,7,-3,2018,16
65,0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,330235,51.0,5,26,-14,2018,16
66,18W92Zm1KjLCbUIszOhpkD,I Wanna Know (feat. Bea Miller),NOTD,327077,140.0,2,66,74,2018,16
67,739vCwA3EpBSkk3uDsI2wB,Lemon - Drake Remix,N.E.R.D,323773,70.0,4,67,3,2018,16
68,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,320301,64.0,34,13,-4,2018,16
69,5J7zqPpQkN9JZiaELHNKSL,We're Going Home,Vance Joy,316911,60.0,8,22,-9,2018,16
70,3pIigjAWkzwAonXpJ1fmSF,Everybody Hates Me,The Chainsmokers,315490,67.0,5,35,-3,2018,16
71,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,310832,81.0,50,1,10,2018,16
72,2poOAWEj1CStqTVPgIHZ8s,Try Me,The Weeknd,309620,43.0,3,17,-29,2018,16
73,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,309120,69.0,46,9,-4,2018,16
74,5PTG6rrL6EPFD9E2QMI2pl,JAPAN,Famous Dex,306518,121.0,2,74,47,2018,16
75,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,304783,72.0,62,15,-3,2018,16
76,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,304569,89.0,20,7,13,2018,16
77,2Tq2R8sRftNEqdgJK5HadO,My My My!,Troye Sivan,302686,62.0,14,18,-15,2018,16
78,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,302635,82.0,68,8,4,2018,16
79,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Cardi B,299271,78.0,2,78,-1,2018,16
80,2xGjteMU3E1tkEPVFBO08U,This Is Me,Keala Settle,297909,71.0,16,20,-9,2018,16
81,2MuOQdl7uyEteKYCQtG4XE,I Said Hi,Amy Shark,292874,,1,81,new,2018,16
82,0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi (feat. 21 Savage),Cardi B,288802,79.0,2,79,-3,2018,16
83,26gceVsA1ybT8qsX3aYLEn,Thunder,Imagine Dragons,288694,76.0,8,57,-7,2018,16
84,2yUbCEiaolfSMluDo9RMmG,Powerglide (feat. Juicy J),Rae Sremmurd,282988,98.0,5,57,14,2018,16
85,2qsQ8eVDPmobZpvDxQCVQu,Barbie Tingz,Nicki Minaj,281996,,1,85,new,2018,16
86,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),Macklemore,281490,94.0,30,4,8,2018,16
87,7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,280769,86.0,68,54,-1,2018,16
88,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,277049,87.0,24,4,-1,2018,16
89,2qcG0nZ6S3zZV0UrkY5nFo,Drip (feat. Migos),Cardi B,275933,74.0,2,74,-15,2018,16
90,0RUTnY2B3s05fZuCHsNaUP,Alien,Sabrina Carpenter,272840,137.0,2,90,47,2018,16
91,4EAV2cKiqKP5UPZmY6dejk,Everyday,Logic,270431,84.0,6,29,-7,2018,16
92,2gTYVoQCUh0QNUaFix01ld,Chun-Li,Nicki Minaj,267453,,1,92,new,2018,16
93,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,264957,92.0,34,29,-1,2018,16
94,51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,262958,91.0,11,51,-3,2018,16
95,1YmF9PvLhIISIANoMLIYGq,A$AP Forever,A$AP Rocky,262357,88.0,2,88,-7,2018,16
96,7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,262326,80.0,5,42,-16,2018,16
97,0L0VMu7ovN7rmTtC8QQrqj,Need You,Flight Facilities,262295,118.0,4,97,21,2018,16
98,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,261920,110.0,68,26,12,2018,16
99,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,256612,111.0,68,3,12,2018,16
100,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,253824,107.0,67,2,7,2018,16
101,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,252828,103.0,68,68,2,2018,16
102,5hM6sP0Gh1jD57drszNueC,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,249145,85.0,15,22,-17,2018,16
103,3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),Maroon 5,246406,95.0,24,7,-8,2018,16
104,152lZdxL1OR0ZMW6KquMif,Location,Khalid,243523,104.0,58,24,0,2018,16
105,3towKHKVOXCCcL1fHv6xFO,Capital Letters,Hailee Steinfeld,243031,58.0,12,33,-47,2018,16
106,4fbDfF6zuNcdqzI9cyK5hE,Kick On,Sticky Fingers,241776,,1,106,new,2018,16
107,6S5lBW22Re1UPKXjX7obLC,Wasted,Peking Duk,240270,68.0,11,65,-39,2018,16
108,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,239694,123.0,68,1,15,2018,16
109,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,237975,97.0,16,21,-12,2018,16
110,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,237368,102.0,41,2,-8,2018,16
111,1f5PNhkNgUpvDEeZfcIlO1,I Do (feat. SZA),Cardi B,235747,112.0,2,111,1,2018,16
112,1rXLdF4ATUiDQ8XuSNjRze,Late Nights,Carmouflage Rose,233539,100.0,2,100,-12,2018,16
113,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,233035,106.0,59,8,-7,2018,16
114,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,232258,109.0,59,2,-5,2018,16
115,3m660poUr1chesgkkjQM7P,Sorry Not Sorry,Demi Lovato,228493,105.0,29,11,-10,2018,16
116,5TVirkSwFEXF1nLJEebe2I,Beautiful,Bazzi,224604,,1,116,new,2018,16
117,7Izh7zLJGw1Nscd62Exxj4,Believer,Imagine Dragons,224093,113.0,8,106,-4,2018,16
118,3soOPBuMK8YMdWnV7xpEyf,Mad Love,Sean Paul,222350,134.0,5,111,16,2018,16
119,2VgJDTfkuwlm7WIHnvtRCQ,You Are The Reason,Calum Scott,220323,117.0,4,117,-2,2018,16
120,7EI6Iki24tBHAMxtb4xQN2,Anywhere,Rita Ora,219932,75.0,26,21,-45,2018,16
121,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,218281,155.0,53,1,34,2018,16
122,2DQ1ITjI0YoLFzuADN1ZBW,No Limit,G-Eazy,214505,115.0,18,37,-7,2018,16
123,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,212091,114.0,48,3,-9,2018,16
124,4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,210736,120.0,29,53,-4,2018,16
125,12REd1n8PeiHHWOh066tpr,Never Be Like You,Flume,210156,147.0,68,31,22,2018,16
126,13wNEvWmBsWaWVtiLPRIW5,Hurt You,The Weeknd,208971,73.0,3,26,-53,2018,16
127,5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,207617,131.0,68,77,4,2018,16
128,32DGGj6KlNuBr6WaqRxpxi,How Long,Charlie Puth,207373,124.0,28,18,-4,2018,16
129,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,207020,129.0,61,2,0,2018,16
130,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,206248,165.0,47,1,35,2018,16
131,2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls,Hailee Steinfeld,205676,125.0,51,22,-6,2018,16
132,5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),Miguel,205197,136.0,20,47,4,2018,16
133,5DfWF0jqMgZDCiu9zJENTA,Ring (feat. Kehlani),Cardi B,204963,119.0,2,119,-14,2018,16
134,1HrMWH5GUdK6Yi94rbANJA,Cola,CamelPhat,204807,126.0,21,38,-8,2018,16
135,3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,203866,130.0,68,16,-5,2018,16
136,5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,202307,128.0,38,55,-8,2018,16
137,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,201364,132.0,32,8,-5,2018,16
138,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,199373,143.0,25,126,5,2018,16
139,49wvp0zE6RvYuxUrCoHgl6,Think About You,Delta Goodrem,197180,116.0,9,87,-23,2018,16
140,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,196931,127.0,32,58,-13,2018,16
141,6WINes0Sf8PDaiihl2EqB3,Golden Age,Fergus James,196763,167.0,2,141,26,2018,16
142,7oekneJCJO74ycdLzdk16v,Lay It On Me,Vance Joy,194154,138.0,8,60,-4,2018,16
143,2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),Macklemore,194016,108.0,30,16,-35,2018,16
144,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,193574,142.0,21,134,-2,2018,16
145,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,193094,156.0,10,113,11,2018,16
146,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,192027,154.0,56,111,8,2018,16
147,0dSIrRkA4PadGll16TgbnV,PICK IT UP (feat. A$AP Rocky),Famous Dex,191572,139.0,2,139,-8,2018,16
148,7DPQwyMQADl9Y8oSvSVpfg,Let Me Down Easy,Gang of Youths,190420,153.0,12,61,5,2018,16
149,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,189770,161.0,55,101,12,2018,16
150,56d6kYZhfhzpoC3s1dRU2V,I Was Never There,The Weeknd,189716,83.0,3,28,-67,2018,16
151,6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,189678,163.0,65,106,12,2018,16
152,4GtxDqRqnAmHtmyPhSmXY4,Woke Up Late,Drax Project,189500,99.0,8,99,-53,2018,16
153,44KKhCyI0BGS6LvVyDqJtH,Esskeetit,Lil Pump,188845,,1,153,new,2018,16
154,2Pvr8rYuh5J8V7QglJhH6W,Want You Back,5 Seconds of Summer,188718,101.0,8,51,-53,2018,16
155,11GGSyTB8cS9TgONHBOhEX,Home With You,Madison Beer,188457,,1,155,new,2018,16
156,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,187635,141.0,52,6,-15,2018,16
157,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),XXXTENTACION,187455,122.0,5,45,-35,2018,16
158,26Fqtv4Aa7kyd1WWGHai6A,Privilege,The Weeknd,186990,93.0,3,31,-65,2018,16
159,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,185624,193.0,65,40,34,2018,16
160,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,184906,179.0,33,96,19,2018,16
161,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,184626,149.0,67,62,-12,2018,16
162,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,184390,148.0,41,7,-14,2018,16
163,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,183649,159.0,67,89,-4,2018,16
164,2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,183556,146.0,30,47,-18,2018,16
165,2jyjhRf6DVbMPU5zxagN2h,Let Her Go,Passenger,183212,158.0,51,145,-7,2018,16
166,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,182062,164.0,65,65,-2,2018,16
167,7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,181552,151.0,26,114,-16,2018,16
168,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,180288,170.0,24,66,2,2018,16
169,6oSmp7qnvAxUXeUKhl67a6,1955,Hilltop Hoods,180215,176.0,67,65,7,2018,16
170,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,179994,196.0,56,75,26,2018,16
171,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,Post Malone,179947,166.0,50,66,-5,2018,16
172,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,179726,169.0,59,27,-3,2018,16
173,2CvOqDpQIMw69cCzWqr5yr,Halo,Beyoncé,179662,182.0,6,150,9,2018,16
174,4vaxvNDaLSoD36iZX515ug,Betrayed,Lil Xan,179660,144.0,2,144,-30,2018,16
175,43ay9lQZ5rfNcOOHhRF2cM,The Greatest Show,Hugh Jackman,179332,150.0,16,52,-25,2018,16
176,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,179143,168.0,52,6,-8,2018,16
177,248OFOZef6ShXv6DGgbnxU,Saved,Khalid,179079,177.0,41,112,0,2018,16
178,7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,179019,162.0,18,125,-16,2018,16
179,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,178350,197.0,37,93,18,2018,16
180,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,178197,157.0,47,14,-23,2018,16
181,2rE9TX3VQ0WNt7kziFhKep,Homemade Dynamite - REMIX,Lorde,177848,145.0,22,17,-36,2018,16
182,5XJJdNPkwmbUwE79gv0NxK,Gold Digger,Kanye West,177116,173.0,67,98,-9,2018,16
183,0tPQPaOKM32WgMSbPCYyRH,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,176206,135.0,24,21,-48,2018,16
