position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
114,4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,376159,113.0,44,5,-1,2017,47,germany
115,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,374940,104.0,27,7,-11,2017,47,germany
116,2Xqd0wUttjueBfdcltADOv,No Limit,G-Eazy,374508,116.0,3,116,0,2017,47,germany
117,7EI6Iki24tBHAMxtb4xQN2,Anywhere,Rita Ora,372973,150.0,5,117,33,2017,47,germany
118,1sBhJGPUKrdRycgKxve70v,Hot2Touch,Felix Jaehn,372404,107.0,28,13,-11,2017,47,germany
119,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,370223,115.0,38,3,-4,2017,47,germany
120,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,368644,110.0,39,4,-10,2017,47,germany
121,6d90RoEzEKSRCmEdLI6ELC,Yakuza,Veysel,368237,71.0,3,59,-50,2017,47,germany
122,0tPQPaOKM32WgMSbPCYyRH,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,366323,108.0,3,94,-14,2017,47,germany
123,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,365763,111.0,47,4,-12,2017,47,germany
124,4v094LQ9eF10k2O2Te2ngK,Too Much To Ask,Niall Horan,361715,89.0,5,89,-35,2017,47,germany
125,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,360000,166.0,4,125,41,2017,47,germany
126,1fii2g7ChI3G84FcGCtLiZ,2 Gesichter,Luciano,359876,,1,126,new,2017,47,germany
127,1X4hTQHlK0QgyybrAvMuTt,Bam Bam,Veysel,359652,83.0,3,63,-44,2017,47,germany
128,5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),Alan Walker,355199,154.0,4,128,26,2017,47,germany
129,5ESsblWoh8mBsYtvklWa3N,Gillette,Luciano,352027,,1,129,new,2017,47,germany
130,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,350390,137.0,3,130,7,2017,47,germany
131,6uFsE1JgZ20EXyU0JQZbUR,Look What You Made Me Do,Taylor Swift,349134,97.0,13,3,-34,2017,47,germany
132,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,348028,,1,132,new,2017,47,germany
133,1YZfcVLbbJwfizR5cDOp3q,MotorSport,Migos,347519,117.0,4,95,-16,2017,47,germany
134,42CeaId2XNlxugDvyqHfDf,Candy Paint,Post Malone,346703,,1,134,new,2017,47,germany
135,7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,345560,112.0,6,112,-23,2017,47,germany
136,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,337977,122.0,31,4,-14,2017,47,germany
137,00xBJ1IJSkErFWuuHxLPoP,unendlichkeit - Main Edit,Cro,333783,119.0,11,23,-18,2017,47,germany
138,2ytH5wDuqhgLTiDVYioteq,Instruction,Jax Jones,332579,120.0,8,46,-18,2017,47,germany
139,6sn8WaooLLVhQvU96wtEAm,Save That Shit,Lil Peep,331072,,1,139,new,2017,47,germany
140,22fRl49GSpRdu3J2EPj1i6,Benz Truck - гелик,Lil Peep,329858,,1,140,new,2017,47,germany
141,3aDYo34VzVf2i8aJyJk0ca,Mit den Jungz,187 Strassenbande,327423,127.0,19,7,-14,2017,47,germany
142,2osqgXfcatWZ4OPd4x6jGX,Mehr als du,Luciano,327226,,1,142,new,2017,47,germany
143,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,326054,130.0,19,15,-13,2017,47,germany
144,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,323844,121.0,23,2,-23,2017,47,germany
145,33aYqVQ4EviRTd0BmHFxpF,Sterben kannst du überall,Trailerpark,321751,106.0,5,40,-39,2017,47,germany
146,3z7kfFpCcmYYdyi4qGdW82,Bargeld,Veysel,321657,114.0,3,87,-32,2017,47,germany
147,4BtGQ89Xgmf9NmnFD9RBRc,Komm wir chillen (feat. Yonii & Bausa),Capo,321312,128.0,20,87,-19,2017,47,germany
148,7aF09WaavZAmAWuUeYxlYD,Rich Love (with Seeb),OneRepublic,320822,133.0,19,63,-15,2017,47,germany
149,2DGa7iaidT5s0qnINlwMjJ,The Spectre,Alan Walker,318119,131.0,10,112,-18,2017,47,germany
150,6wHRm1KR8pzVDPdmR6Qovj,Palmen aus Plastik,Bonez MC,317905,136.0,47,32,-14,2017,47,germany
151,5cDKDGN7ZfAVxacfpLh2dL,Deja Vu,Mike Singer,314512,126.0,8,126,-25,2017,47,germany
152,3DtSEQk9ffHw87Ayfk8KXQ,Bombay,JAZN,313614,185.0,10,152,33,2017,47,germany
153,0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,309461,,1,153,new,2017,47,germany
154,6bN6XXylz4unPfOCBIg0z5,Kokaina,Miami Yacine,307637,132.0,6,93,-22,2017,47,germany
155,1R8eM53yWnjsfiWktgObe7,Burden Down,Micar,305560,138.0,28,20,-17,2017,47,germany
156,2NF8A7C6tICScdRaZ0BrEe,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,304195,153.0,2,153,-3,2017,47,germany
157,6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,304003,135.0,38,135,-22,2017,47,germany
158,0bcEHhsuLRDm712CQHomdm,Awful Things,Lil Peep,302087,,1,158,new,2017,47,germany
159,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,298871,124.0,34,11,-35,2017,47,germany
160,1WjLzGgiCt2can9rPaxYmN,LFR - Remix,Nimo,298065,,1,160,new,2017,47,germany
161,4NrwzWgZfNHb7dpNrEEQqX,Alles probiert,RAF Camora,296324,141.0,13,28,-20,2017,47,germany
162,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,291002,151.0,36,7,-11,2017,47,germany
163,1EPtSITu19y0DQvbIvs6Jz,Zweistellige Haftstrafen,Capital Bra,290769,140.0,8,45,-23,2017,47,germany
164,1jRwfa4yHslx8LkchvC7vP,Rush Hour,Sa4,289951,66.0,2,66,-98,2017,47,germany
165,07TAUihsoCBnLWWXuZYUyw,Sowieso - Radio Version,Mark Forster,287811,146.0,28,32,-19,2017,47,germany
166,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,Wham!,286865,,1,166,new,2017,47,germany
167,3ZlnjH0lEMZHMdviRPyG34,Chardonnay,Joshi Mizu,286534,129.0,2,129,-38,2017,47,germany
168,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,284984,145.0,32,1,-23,2017,47,germany
169,7jwrzVooEMG1LcH2hFMIm4,Glaub mir,Bonez MC,279369,155.0,15,28,-14,2017,47,germany
170,6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,279119,147.0,28,58,-23,2017,47,germany
171,0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,279089,157.0,3,148,-14,2017,47,germany
172,2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,276414,148.0,13,117,-24,2017,47,germany
173,34eBseo3rsXhiIWEUcw4ys,Jim Beam & Voddi,AK Ausserkontrolle,275161,158.0,29,81,-15,2017,47,germany
174,3LMzA1b0EPZOs9kLvF77HE,Baron,Bausa,274254,162.0,7,157,-12,2017,47,germany
175,5eek2X5459T1HoYJk2CKXv,Last Resort,Papa Roach,272793,165.0,20,146,-10,2017,47,germany
176,2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),Macklemore,271092,159.0,9,104,-17,2017,47,germany
177,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,270346,160.0,39,2,-17,2017,47,germany
178,7abpmGpF7PGep2rDU68GBR,Tuesday,Burak Yeter,270077,164.0,41,4,-14,2017,47,germany
179,0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),DJ Snake,269050,144.0,9,115,-35,2017,47,germany
180,695S2FQ8TEdutQiKRK93sx,Status Quo,XATAR,268715,,1,180,new,2017,47,germany
181,53SnCRcGrB2UCqNGyYZhJD,More Than Friends,James Hype,266577,161.0,5,137,-20,2017,47,germany
182,0AuhdBr6C98i37znwH4e69,Blackout,RIN,266283,163.0,12,67,-19,2017,47,germany
183,5amWhhuMPipfRYq3eLJNyF,Blau,Amanda,266121,156.0,26,55,-27,2017,47,germany
184,0RCSckg7PFBBfwG73ydbOG,Nicht jetzt,KC Rebell,263883,180.0,29,24,-4,2017,47,germany
185,2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,263773,176.0,18,29,-9,2017,47,germany
186,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,263654,184.0,21,164,-2,2017,47,germany
187,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,262613,169.0,14,169,-18,2017,47,germany
188,5KSzv6Ho2Xw1k61SpM3l5n,Wannsee,Die Toten Hosen,260921,168.0,15,138,-20,2017,47,germany
189,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,260293,179.0,47,6,-10,2017,47,germany
190,5Foe9nJg1uSVMVpMtO1p6z,Carry You Home,Tiësto,259531,,2,190,re-enter,2017,47,germany
191,25qiaiBRyMFOktyaeQSMon,LFR,Nimo,258923,181.0,29,25,-10,2017,47,germany
192,2KklXplRtxMsBYo474Es0w,Be Mine,Ofenbach,258260,172.0,29,29,-20,2017,47,germany
193,5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers,21 Savage,257249,143.0,3,92,-50,2017,47,germany
194,1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,Travis Scott,256452,173.0,22,86,-21,2017,47,germany
195,7istTRCq9OK5cEC8sPAc50,An ihnen vorbei,Bonez MC,254211,193.0,46,19,-2,2017,47,germany
196,5T8zcAE83vyffJ9JUzkZYx,Louis Louis,Kay One,253637,174.0,11,106,-22,2017,47,germany
197,00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,253320,189.0,36,2,-8,2017,47,germany
198,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,252451,142.0,22,18,-56,2017,47,germany
199,4WGv2uh5zowr2IHKVwLcQ2,Krokodil,Sa4,252235,100.0,2,100,-99,2017,47,germany
200,7cufww06qM0dH2rpkch4fi,Sex ohne Grund (feat. Shindy),Ali Bumaye,248769,195.0,41,80,-5,2017,47,germany
1,4hKWUzhQWsOkgT6LnDEASe,Was du Liebe nennst,Bausa,4037653,1.0,9,1,0,2017,48,germany
2,7wGoVu4Dady5GV0Sv4UIsx,rockstar,Post Malone,2578772,2.0,8,1,0,2017,48,germany
3,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,2268329,3.0,16,3,0,2017,48,germany
4,6mrKP2jyIQmM0rw6fQryjr,Let You Down,NF,2066641,4.0,7,4,0,2017,48,germany
5,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,1762253,6.0,16,5,1,2017,48,germany
6,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,1692599,7.0,22,6,1,2017,48,germany
7,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,1689328,5.0,12,4,-2,2017,48,germany
8,7EmGUiUaOSGDnUUQUDrOXC,Wolves,Selena Gomez,1671880,9.0,5,8,1,2017,48,germany
9,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,1458950,10.0,19,4,1,2017,48,germany
10,2xYoWWLcFjYQsEvsKqof3P,AMG2,Azzi Memo,1438823,8.0,2,8,-2,2017,48,germany
11,6pTd6XYMZjNRe9MjEVg9T9,Doggy,Katja Krasavice,1423487,,1,11,new,2017,48,germany
12,0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,1393530,11.0,10,10,-1,2017,48,germany
13,3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),Maroon 5,1311740,12.0,4,11,-1,2017,48,germany
14,18B8O0dI8RANa7Kx9vyemO,Kleiner Cabrón,Veysel,1210011,14.0,4,12,0,2017,48,germany
15,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,1182478,19.0,16,15,4,2017,48,germany
16,5RddxRDhCIcp8u8P5sV6n2,Soldaten 2.0,Kontra K,1177635,20.0,7,14,4,2017,48,germany
17,4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes,Imagine Dragons,1173595,17.0,15,17,0,2017,48,germany
18,7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®),Justin Bieber,1164102,49.0,15,7,31,2017,48,germany
19,7y5chiQbuvviOYUfUmOPqo,Primo,RAF Camora,1162848,16.0,14,3,-3,2017,48,germany
20,5OHOykHs3Ct2pgbqod8uMD,Senorita,Kay One,1155505,15.0,12,1,-5,2017,48,germany
21,2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),Avicii,1113681,22.0,16,21,1,2017,48,germany
22,637yH6Qs3wXdgjPjO7QGdr,Rooftop,Nico Santos,1106837,42.0,7,22,20,2017,48,germany
23,2nUJvBO87SkxCViQsLc9Zr,Man's Not Hot,Big Shaq,1105310,27.0,5,23,4,2017,48,germany
24,3PEgB3fkiojxms35ntsTgs,More Than You Know,Axwell /\ Ingrosso,1101671,18.0,18,1,-6,2017,48,germany
25,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,1083045,23.0,8,23,-2,2017,48,germany
26,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,1073008,21.0,4,19,-5,2017,48,germany
27,06ieFuGkwHCOFP2cmOBmgb,Monica Bellucci,RIN,1051428,28.0,13,7,1,2017,48,germany
28,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,1029475,26.0,24,7,-2,2017,48,germany
29,6F0fXw4G0dqRWJnvWPZM67,Zieh' den Rucksack aus,Kollegah,1022526,25.0,10,3,-4,2017,48,germany
30,4vN2F1v7WphIUva3S6hwaT,Mon chéri,Capo,996816,24.0,4,9,-6,2017,48,germany
31,2i3WO0WkrlnrA1I4GdUmxh,I Believe I'm Fine,Robin Schulz,983683,32.0,9,29,1,2017,48,germany
32,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,948338,31.0,21,1,-1,2017,48,germany
33,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,888519,132.0,2,33,99,2017,48,germany
34,4v4ZuW2tjSyyci2BcE5bTp,Olé Olé,Capital Bra,856774,33.0,9,24,-1,2017,48,germany
35,1jaVHAdoEONRCrcNvRtCFY,Vorankommen,Luciano,851939,29.0,2,29,-6,2017,48,germany
36,7rih4n3kMmToHuFyimrimt,Tiffany,Ufo361,845727,13.0,2,13,-23,2017,48,germany
37,1qfM92o8OuFfWouqqfUBF8,Knöcheltief,Trettmann,838593,35.0,9,23,-2,2017,48,germany
38,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),Macklemore,832218,36.0,10,7,-2,2017,48,germany
39,1zsG4eaZmkA1dvjDDsAGLK,Échame La Culpa,Luis Fonsi,821025,71.0,2,39,32,2017,48,germany
40,1VfSu8qtTf5PMi3d8XVZGj,Bon Voyage,Miami Yacine,800342,39.0,7,21,-1,2017,48,germany
41,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,790632,41.0,47,1,0,2017,48,germany
42,7fUWZUNj5qbEuoL6K9947g,Heute mit mir,Nimo,788327,40.0,25,8,-2,2017,48,germany
43,32DGGj6KlNuBr6WaqRxpxi,How Long,Charlie Puth,786609,51.0,8,43,8,2017,48,germany
44,6eUncuJutsFi9BGO1JaBHh,If I'm Lucky,Jason Derulo,785317,38.0,13,27,-6,2017,48,germany
45,5gVkQehV7dXjnau9jjfJ7a,Gamechanger,Kollegah,783319,34.0,4,4,-11,2017,48,germany
46,5b2QnYcT9rQIkhRWt4HztQ,Walk On Water (feat. Beyoncé),Eminem,736895,30.0,3,29,-16,2017,48,germany
47,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,735954,44.0,26,28,-3,2017,48,germany
48,2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,734265,43.0,22,2,-5,2017,48,germany
49,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,721523,48.0,28,1,-1,2017,48,germany
50,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,714346,52.0,15,44,2,2017,48,germany
51,639uCLPslNZLSWWMenLli1,Allstars,Sa4,645000,37.0,3,15,-14,2017,48,germany
52,2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana),Jason Derulo,643023,81.0,3,52,29,2017,48,germany
53,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,626042,59.0,11,53,6,2017,48,germany
54,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,Wham!,623519,166.0,2,54,112,2017,48,germany
55,6a9vKVMFfNBi741DVSit3H,Feel Good,Felix Jaehn,601694,56.0,17,54,1,2017,48,germany
56,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,595528,60.0,8,53,4,2017,48,germany
57,0Qh38w01QRXK6KHIv0e3hb,What About Us,P!nk,593393,45.0,7,12,-12,2017,48,germany
58,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,591092,58.0,14,57,0,2017,48,germany
59,5cV34hcKf632Ry0avUxx5k,Bros,RIN,583847,54.0,13,26,-5,2017,48,germany
60,3xZAsF5FS5WgT4UDFXYJxx,Na Na Na,Capital Bra,583420,53.0,9,35,-7,2017,48,germany
61,6ET5DRhoyIOUETNyDcGtk6,Zigarren Havanna - KMN Street EP.2,Azet,579425,63.0,7,57,2,2017,48,germany
62,2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),Clean Bandit,563553,100.0,5,62,38,2017,48,germany
63,6HxFJbQahRd5rWQ752D710,Lambo Diablo GT (feat. Nimo),Capo,561980,57.0,22,18,-6,2017,48,germany
64,2rv1aetlu3MEQ5sJWJuMG1,Kogong,Mark Forster,557291,,1,64,new,2017,48,germany
65,1SkeK7yhwSkCUkbAG9604j,Telefon,Dardan,553152,66.0,11,15,1,2017,48,germany
66,4FwwXRuwzJcpmfCR8ltO9b,Gottseidank,Trettmann,547089,64.0,9,25,-2,2017,48,germany
67,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,530631,62.0,27,14,-5,2017,48,germany
68,51WUacrCkukxCgym463uNN,Wohin willst du,Gestört aber GeiL,527399,67.0,19,6,-1,2017,48,germany
69,05Mp2UJulSttxQ4E6hQPH3,Ohne mein Team,Bonez MC,525224,68.0,48,11,-1,2017,48,germany
70,6WbADFqMvR8N5u0BvtsWQE,Without You (feat. Sandro Cavazza),Avicii,512175,55.0,16,19,-15,2017,48,germany
71,2E6PBChEvnFKHoji2eNDJr,Erdbeerwoche (feat. Elias),KC Rebell,510763,61.0,3,56,-10,2017,48,germany
72,607TgBgbTvP8CTgIHN0R6q,Nice Girl 2.0,Ufo361,505605,73.0,24,15,1,2017,48,germany
73,0V9cosR5jWa4fr2koARmhD,Summer Air,ItaloBrothers,495600,69.0,12,28,-4,2017,48,germany
74,3c0YI3VZ1aKfWlKBzTzah4,Letzte Liebe,Prinz Pi,491119,70.0,4,48,-4,2017,48,germany
75,2nvUC76Xju4HuqIFXeiCyI,Sturmmaske Auf [Intro],Kollegah,490670,75.0,9,2,0,2017,48,germany
76,2YG72tZyGOtbNsDTBhRLlL,Rotterdam,Miami Yacine,490029,89.0,7,73,13,2017,48,germany
77,2rE9TX3VQ0WNt7kziFhKep,Homemade Dynamite - REMIX,Lorde,488438,80.0,2,77,3,2017,48,germany
78,1eFR6APW8u8iISvBxWw5HK,I Help You Hate Me,Sunrise Avenue,476886,79.0,6,78,1,2017,48,germany
79,3ojTJaonfkL96iIWa47SU3,Questions,Chris Brown,474963,85.0,5,71,6,2017,48,germany
80,6mw02h3qbWmuq2bJCRjRAe,Millionär,187 Strassenbande,468725,84.0,20,1,4,2017,48,germany
81,3bWAqKDWg6u1davspr5IkS,OK,Robin Schulz,462889,78.0,28,2,-3,2017,48,germany
82,7IwKLDtA1iSbMeMH5lVXTv,Mörder,PA Sports,461643,,1,82,new,2017,48,germany
83,4yI4PNx1en30E5MryFZZLT,Schnell machen,Sa4,461205,65.0,3,40,-18,2017,48,germany
84,46qCFvbRmCK5QPpMNM8Alo,Check ich nicht,Mosh36,457426,96.0,10,84,12,2017,48,germany
85,39qlqpwVzRkQP6WsILfIB5,Murcielago,KC Rebell,457358,87.0,27,19,2,2017,48,germany
86,3aLSrx8qhssXrh5yjB6oy9,All Stars,Martin Solveig,457081,77.0,19,36,-9,2017,48,germany
87,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,455878,94.0,41,54,7,2017,48,germany
88,2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,452334,86.0,10,78,-2,2017,48,germany
89,7EI6Iki24tBHAMxtb4xQN2,Anywhere,Rita Ora,448438,117.0,6,89,28,2017,48,germany
90,47W6ZxlDfVEOSWcBh2wohZ,Besser als 50 Cent,Veysel,443849,76.0,4,37,-14,2017,48,germany
91,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,443417,88.0,21,4,-3,2017,48,germany
92,4DbdfWtJUaWlQlHfckyDOg,Turbo,RAF Camora,443394,,1,92,new,2017,48,germany
93,2NWZiXyRdKEolP8QrjBGmp,Andere Liga,RAF Camora,438527,91.0,14,15,-2,2017,48,germany
94,6zxFyURXhsMwwkLQGZbzBw,Nur noch Gucci,Capital Bra,437790,90.0,9,38,-4,2017,48,germany
95,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,434324,92.0,32,9,-3,2017,48,germany
96,1uGERQ2DVv7j9WSsWzOHVp,Kontrollieren,RAF Camora,433845,95.0,14,40,-1,2017,48,germany
97,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,423980,125.0,5,97,28,2017,48,germany
98,42CeaId2XNlxugDvyqHfDf,Candy Paint,Post Malone,423895,134.0,2,98,36,2017,48,germany
99,2zae9hfoEgw1z0ZPcrb48t,Die Straße ein Teil,Luciano,423480,46.0,2,46,-53,2017,48,germany
100,3DtSEQk9ffHw87Ayfk8KXQ,Bombay,JAZN,418152,152.0,11,100,52,2017,48,germany
101,0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,415435,153.0,2,101,52,2017,48,germany
102,5peJfpkLPMilv44VqUa2AS,Bongzimmer,SXTN,413775,102.0,12,72,0,2017,48,germany
103,4h6UIDvGWTYZvu4BLf2GpO,Von Party zu Party,SXTN,409396,110.0,27,88,7,2017,48,germany
104,6ePid2SrWNYfRfZlWahbay,Montpellier,Miami Yacine,405622,101.0,7,38,-3,2017,48,germany
105,1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,402975,99.0,18,56,-6,2017,48,germany
106,0SvD6EdetxVtXei2JhkV4B,Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,402035,,1,106,new,2017,48,germany
107,2NF8A7C6tICScdRaZ0BrEe,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,399961,156.0,3,107,49,2017,48,germany
108,7fwXWKdDNI5IutOMc5OKYw,Mi Gente (feat. Beyoncé),J Balvin,399039,98.0,9,47,-10,2017,48,germany
109,3sgGmPQD2J6aQduN36RDBO,Nummer 1,Zuna,398632,106.0,38,7,-3,2017,48,germany
110,6ZyLo7sln0QFP7YXqgXCU8,Wie Falco,Nimo,394524,107.0,24,59,-3,2017,48,germany
111,5fpujciVjGBhnR2XFx06E7,Ya Salam,Kurdo,388888,105.0,36,24,-6,2017,48,germany
112,0CcQNd8CINkwQfe1RDtGV6,Believer,Imagine Dragons,388624,104.0,40,16,-8,2017,48,germany
113,0ZoHHROTzwIYeNAHRPedTY,Driving Home for Christmas,Chris Rea,381734,,1,113,new,2017,48,germany
114,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,381178,130.0,4,114,16,2017,48,germany
115,2ISl1zekPsc26sUQpVt8UB,Merry Christmas Everyone - Remastered,Shakin' Stevens,379884,,1,115,new,2017,48,germany
116,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,378318,109.0,40,2,-7,2017,48,germany
117,4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,376860,113.0,3,113,-4,2017,48,germany
118,7krbSH3rd8lhIZvuzTV3Bl,Naked,James Arthur,375230,,1,118,new,2017,48,germany
119,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,372488,108.0,34,11,-11,2017,48,germany
120,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,369814,119.0,39,3,-1,2017,48,germany
121,565mBVOWl57RxMQl2jvSML,Jeden Tag,Luciano,369643,50.0,2,50,-71,2017,48,germany
122,2u8UO2DyOaroGATrPjjZHe,Eiskalt,Luciano,367841,47.0,2,47,-75,2017,48,germany
123,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,366508,120.0,40,4,-3,2017,48,germany
124,0fbUK9Clvvx53FkLn8Wssn,Rhythm n' Flouz,Celo & Abdi,358304,103.0,5,65,-21,2017,48,germany
125,1sBhJGPUKrdRycgKxve70v,Hot2Touch,Felix Jaehn,357607,118.0,29,13,-7,2017,48,germany
126,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,355358,115.0,28,7,-11,2017,48,germany
127,3m660poUr1chesgkkjQM7P,Sorry Not Sorry,Demi Lovato,355072,112.0,9,43,-15,2017,48,germany
128,0tPQPaOKM32WgMSbPCYyRH,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,355016,122.0,4,94,-6,2017,48,germany
129,2Xqd0wUttjueBfdcltADOv,No Limit,G-Eazy,353414,116.0,4,116,-13,2017,48,germany
130,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,350257,123.0,48,4,-7,2017,48,germany
131,1YZfcVLbbJwfizR5cDOp3q,MotorSport,Migos,342184,133.0,5,95,2,2017,48,germany
132,5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),Alan Walker,340791,128.0,5,128,-4,2017,48,germany
133,7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,337581,135.0,7,112,2,2017,48,germany
134,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,331663,143.0,20,15,9,2017,48,germany
135,4BtGQ89Xgmf9NmnFD9RBRc,Komm wir chillen (feat. Yonii & Bausa),Capo,331650,147.0,21,87,12,2017,48,germany
136,6d90RoEzEKSRCmEdLI6ELC,Yakuza,Veysel,329425,121.0,4,59,-15,2017,48,germany
137,3aDYo34VzVf2i8aJyJk0ca,Mit den Jungz,187 Strassenbande,328235,141.0,20,7,4,2017,48,germany
