position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
5,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,2143749,4.0,11,2,-1,2017,38,united_kingdom
6,6uFsE1JgZ20EXyU0JQZbUR,Look What You Made Me Do,Taylor Swift,2121094,3.0,4,1,-3,2017,38,united_kingdom
7,7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®),Justin Bieber,1938888,5.0,5,5,-2,2017,38,united_kingdom
8,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,1845049,8.0,2,8,0,2017,38,united_kingdom
9,25C5CowdsfXld2jJanbiex,Sorry Not Sorry,Demi Lovato,1792868,10.0,10,9,1,2017,38,united_kingdom
10,2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,1778649,6.0,11,6,-4,2017,38,united_kingdom
11,638s8Qi75q1pXjuH86fJX7,Bestie,Yungen,1770270,16.0,14,11,5,2017,38,united_kingdom
12,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,1715023,18.0,17,12,6,2017,38,united_kingdom
13,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,1677760,9.0,13,3,-4,2017,38,united_kingdom
14,5XQMr19TL7Mfksq9zihbOu,Questions,Chris Brown,1675086,15.0,5,14,1,2017,38,united_kingdom
15,3zoYkqS4y2BsGVShPL2nTE,Reggaetón Lento (Remix),CNCO,1653261,20.0,5,15,5,2017,38,united_kingdom
16,6YzvFfzQNxAUZWYjDOHo6H,More Than Friends (feat. Kelli-Leigh),James Hype,1593876,19.0,10,16,3,2017,38,united_kingdom
17,31MkGwj0SWgZaTvEt5Hgxv,What About Us,P!nk,1592765,14.0,6,14,-3,2017,38,united_kingdom
18,2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),Avicii,1541980,24.0,6,18,6,2017,38,united_kingdom
19,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,1465381,12.0,14,1,-7,2017,38,united_kingdom
20,7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,1453534,13.0,9,11,-7,2017,38,united_kingdom
21,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,1385952,17.0,23,1,-4,2017,38,united_kingdom
22,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,1355921,21.0,17,10,-1,2017,38,united_kingdom
23,4mxWSdf71VFO52qFeY0fZt,What Lovers Do (feat. SZA),Maroon 5,1313855,30.0,3,23,7,2017,38,united_kingdom
24,3HVr6jTVwBHBa2flM0eURR,Glorious (feat. Skylar Grey),Macklemore,1278896,23.0,9,23,-1,2017,38,united_kingdom
25,19WjVVgXjdKXfLXoaDPwTM,...Ready For It?,Taylor Swift,1259694,11.0,2,11,-14,2017,38,united_kingdom
26,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,1214113,28.0,4,25,2,2017,38,united_kingdom
27,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,1208763,31.0,6,27,4,2017,38,united_kingdom
28,0XfOi87h82i09rQjWYG0Bm,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,1155774,22.0,13,17,-6,2017,38,united_kingdom
29,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,1117640,25.0,11,4,-4,2017,38,united_kingdom
30,3kGfazcbVvVkuZunzlLgTD,Came Here for Love,Sigala,1101481,27.0,15,7,-3,2017,38,united_kingdom
31,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,1074775,33.0,37,1,2,2017,38,united_kingdom
32,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,1061337,26.0,18,4,-6,2017,38,united_kingdom
33,2QWP8NYYplOqEFBYGCcq0S,Rain,The Script,1040841,32.0,3,29,-1,2017,38,united_kingdom
34,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,1039858,38.0,4,34,4,2017,38,united_kingdom
35,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,985475,40.0,32,27,5,2017,38,united_kingdom
36,6SUocL0caib4mLHe8ZrZzi,Sun Comes Up (feat. James Arthur),Rudimental,971669,36.0,12,9,0,2017,38,united_kingdom
37,3PEgB3fkiojxms35ntsTgs,More Than You Know,Axwell /\ Ingrosso,968951,34.0,8,29,-3,2017,38,united_kingdom
38,6WbADFqMvR8N5u0BvtsWQE,Without You (feat. Sandro Cavazza),Avicii,947298,42.0,6,38,4,2017,38,united_kingdom
39,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,945837,29.0,24,8,-10,2017,38,united_kingdom
40,3hRZsdTF5uyGA2uhNqEuhm,Too Much To Ask,Niall Horan,942545,,1,40,new,2017,38,united_kingdom
41,6eUncuJutsFi9BGO1JaBHh,If I'm Lucky,Jason Derulo,931732,44.0,3,41,3,2017,38,united_kingdom
42,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,912883,37.0,22,6,-5,2017,38,united_kingdom
43,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,889972,39.0,17,1,-4,2017,38,united_kingdom
44,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,867901,35.0,14,7,-9,2017,38,united_kingdom
45,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,861898,41.0,22,3,-4,2017,38,united_kingdom
46,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,827390,45.0,25,5,-1,2017,38,united_kingdom
47,4BJ5T8ZZZ3UrPG7k0OVQrp,Power (feat. Stormzy),Little Mix,814975,43.0,17,12,-4,2017,38,united_kingdom
48,2VoJe7vkKkigs7C3CGnSXL,Hurtin' Me,Stefflon Don,799712,57.0,6,48,9,2017,38,united_kingdom
49,6DXEZzM4wBa3EOl0NCNSvz,Did You See,J Hus,792263,49.0,29,7,0,2017,38,united_kingdom
50,6fTsxhIosAU6zXTAhSaemI,Chasing Highs,ALMA,768577,47.0,22,30,-3,2017,38,united_kingdom
51,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,754304,46.0,27,1,-5,2017,38,united_kingdom
52,2kVHAQKVtczchKctctzbtK,Swish Swish,Katy Perry,744225,53.0,16,40,1,2017,38,united_kingdom
53,2vKVaAoTG6ag83gW3RHwIn,Spirit,J Hus,732429,52.0,14,52,-1,2017,38,united_kingdom
54,09QDTOldsJkM9ykxdTtAlf,Unsigned,Hardy Caprio,705756,55.0,11,54,1,2017,38,united_kingdom
55,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,676602,58.0,6,55,3,2017,38,united_kingdom
56,5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,675184,56.0,9,56,0,2017,38,united_kingdom
57,06BD7TeUR6mYbF6cWyzvZt,Finders Keepers,Mabel,667190,74.0,8,57,17,2017,38,united_kingdom
58,2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,650606,71.0,6,58,13,2017,38,united_kingdom
59,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,603705,68.0,8,59,9,2017,38,united_kingdom
60,57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex,597145,63.0,7,60,3,2017,38,united_kingdom
61,5EnYT6F7wEcdege6mDHEfO,Signs,Drake,585332,51.0,11,14,-10,2017,38,united_kingdom
62,1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,584953,48.0,18,13,-14,2017,38,united_kingdom
63,5o4yGlG0PfeVUa6ClIyOxq,Boys,Charli XCX,577128,61.0,8,52,-2,2017,38,united_kingdom
64,7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,571371,65.0,38,49,1,2017,38,united_kingdom
65,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,566770,64.0,13,53,-1,2017,38,united_kingdom
66,6O85MfGECKBqAK2MgSbCaj,Places,Martin Solveig,565745,60.0,33,27,-6,2017,38,united_kingdom
67,3Ytr1SUCUi6J3L9dRFx5iH,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,565029,50.0,16,15,-17,2017,38,united_kingdom
68,167NczpNbRF7oWakJaY3Hh,Slow Hands,Niall Horan,555586,54.0,20,13,-14,2017,38,united_kingdom
69,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,551966,59.0,30,5,-10,2017,38,united_kingdom
70,5kJEUjZUh1xPRUHQc8hEnq,Rihanna,Yxng Bane,537200,73.0,5,70,3,2017,38,united_kingdom
71,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,537064,67.0,29,1,-4,2017,38,united_kingdom
72,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,526597,69.0,18,20,-3,2017,38,united_kingdom
73,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,514954,66.0,31,3,-7,2017,38,united_kingdom
74,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,514062,72.0,37,2,-2,2017,38,united_kingdom
75,140ZXTyy731tJdisnQ5ulm,SUBEME LA RADIO REMIX,Enrique Iglesias,513366,62.0,8,53,-13,2017,38,united_kingdom
76,1HrMWH5GUdK6Yi94rbANJA,Cola,CamelPhat,508323,84.0,3,76,8,2017,38,united_kingdom
77,3nodtPfXcok53E8Uze8gvD,Either Way (feat. Joey Bada$$),Snakehips,504599,81.0,8,74,4,2017,38,united_kingdom
78,4ioNqWWd8Ivz4bLfrn3bBN,Heartline,Craig David,493854,,1,78,new,2017,38,united_kingdom
79,1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,Travis Scott,487167,70.0,13,66,-9,2017,38,united_kingdom
80,7aF09WaavZAmAWuUeYxlYD,Rich Love (with Seeb),OneRepublic,486556,76.0,9,67,-4,2017,38,united_kingdom
81,6x4Jfu1lYlgB6lRonjzPaO,Aladdin,Not3s,474852,85.0,6,73,4,2017,38,united_kingdom
82,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,472129,79.0,29,5,-3,2017,38,united_kingdom
83,7BHPGtpuuWWsvE7cCaMuEU,Naive,The Kooks,470980,83.0,38,68,0,2017,38,united_kingdom
84,7bJwvubZZaoGE1AGEfu8Fi,One Last Time,Ariana Grande,467261,77.0,18,9,-7,2017,38,united_kingdom
85,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,449789,80.0,37,7,-5,2017,38,united_kingdom
86,7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,448716,82.0,27,3,-4,2017,38,united_kingdom
87,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,436651,87.0,38,5,0,2017,38,united_kingdom
88,3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,435616,86.0,38,37,-2,2017,38,united_kingdom
89,7rdUtXasA973gmrr2Xxh3E,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,429217,,1,89,new,2017,38,united_kingdom
90,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,428764,88.0,31,11,-2,2017,38,united_kingdom
91,3kdMzXOcrDIdSWLdONHNK5,The Sky Is A Neighborhood,Foo Fighters,421917,,1,91,new,2017,38,united_kingdom
92,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,421449,89.0,38,61,-3,2017,38,united_kingdom
93,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,418443,93.0,38,15,0,2017,38,united_kingdom
94,3uMB82o0qa7erhiZBW9KQC,Big For Your Boots,Stormzy,417312,92.0,33,2,-2,2017,38,united_kingdom
95,0CcQNd8CINkwQfe1RDtGV6,Believer,Imagine Dragons,411237,94.0,30,37,-1,2017,38,united_kingdom
96,1wLQwg0mloy3yXjL0jPE0N,Run,Foo Fighters,397800,,1,96,new,2017,38,united_kingdom
97,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,Oasis,392880,105.0,17,44,8,2017,38,united_kingdom
98,5Xc74Dn1ZKH6H8XaVGOHXG,On My Mind,Disciples,385311,95.0,24,22,-3,2017,38,united_kingdom
99,1OxL1FWSEd7QmJoWLRP2NO,On My Mind (Jorja Smith X Preditah),Jorja Smith,380927,96.0,2,96,-3,2017,38,united_kingdom
100,1CKd1PnqfYx0H12V9MSaIY,Get Low (with Liam Payne),Zedd,380736,75.0,11,37,-25,2017,38,united_kingdom
101,00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,379623,90.0,32,3,-11,2017,38,united_kingdom
102,2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,373971,99.0,19,15,-3,2017,38,united_kingdom
103,2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls,Hailee Steinfeld,373494,97.0,20,34,-6,2017,38,united_kingdom
104,2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,Ed Sheeran,365535,101.0,29,7,-3,2017,38,united_kingdom
105,3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,363820,104.0,38,90,-1,2017,38,united_kingdom
106,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),Cheat Codes,361360,98.0,25,13,-8,2017,38,united_kingdom
107,77QtEQXWDswYVx1kwxLMU9,No Don,Lotto Boyzz,360174,117.0,10,73,10,2017,38,united_kingdom
108,5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,358874,132.0,38,76,24,2017,38,united_kingdom
109,1tp1xMJ1uaOktksskS0Fzs,Curve (feat. The Weeknd),Gucci Mane,357088,,1,109,new,2017,38,united_kingdom
110,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,356551,106.0,29,5,-4,2017,38,united_kingdom
111,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,351472,113.0,22,95,2,2017,38,united_kingdom
112,6jrMVRReY24qzCfe1BRrww,What You Know,Two Door Cinema Club,351056,100.0,38,69,-12,2017,38,united_kingdom
113,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,349297,78.0,17,30,-35,2017,38,united_kingdom
114,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,347779,103.0,26,9,-11,2017,38,united_kingdom
115,0RIMrAUyLGBF7zAPdvgE73,Fisherman (feat. MoStack & MIST),J Hus,346613,115.0,19,53,0,2017,38,united_kingdom
116,5XJJdNPkwmbUwE79gv0NxK,Gold Digger,Kanye West,346186,120.0,34,116,4,2017,38,united_kingdom
117,1839RWzPRZCVgvamu4sHSN,All My Love (feat. Conor Maynard),Cash Cash,345725,110.0,8,85,-7,2017,38,united_kingdom
118,7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,340413,114.0,38,82,-4,2017,38,united_kingdom
119,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,339354,,1,119,new,2017,38,united_kingdom
120,2jTujnt0y344ai1rNOywgr,KMT,Drake,336341,107.0,27,8,-13,2017,38,united_kingdom
121,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,336327,111.0,30,6,-10,2017,38,united_kingdom
122,0FuTx2s3YH1ppmtiM6l0zI,September Song,JP Cooper,334878,116.0,38,8,-6,2017,38,united_kingdom
123,04YFRczeeieYRlsrPJ8hjh,Real Life,Duke Dumont,333247,108.0,16,56,-15,2017,38,united_kingdom
124,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),XXXTENTACION,330411,102.0,4,102,-22,2017,38,united_kingdom
125,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,329503,119.0,30,6,-6,2017,38,united_kingdom
126,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,328975,109.0,38,7,-17,2017,38,united_kingdom
127,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,Post Malone,328840,163.0,19,127,36,2017,38,united_kingdom
128,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,326274,121.0,36,103,-7,2017,38,united_kingdom
129,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,326208,127.0,38,2,-2,2017,38,united_kingdom
130,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,324113,124.0,38,9,-6,2017,38,united_kingdom
131,7FCfMXYTIiQ9b4hDYs4Iol,Be the One,Dua Lipa,319353,155.0,34,16,24,2017,38,united_kingdom
132,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,319164,118.0,32,10,-14,2017,38,united_kingdom
133,6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,318417,134.0,37,79,1,2017,38,united_kingdom
134,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,318032,128.0,38,1,-6,2017,38,united_kingdom
135,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,317417,112.0,4,102,-23,2017,38,united_kingdom
136,0jdny0dhgjUwoIp5GkqEaA,Praying,Kesha,315384,91.0,6,40,-45,2017,38,united_kingdom
137,5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,313415,,1,137,new,2017,38,united_kingdom
138,0xG0SHshCStMEyNbNC5d4k,Issues,Julia Michaels,313304,123.0,7,111,-15,2017,38,united_kingdom
139,58zsLZPvfflaiIbNWoA22O,Human,Rag'n'Bone Man,313111,126.0,38,5,-13,2017,38,united_kingdom
140,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,312181,135.0,38,48,-5,2017,38,united_kingdom
141,1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,311587,122.0,18,116,-19,2017,38,united_kingdom
142,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,308642,133.0,38,30,-9,2017,38,united_kingdom
143,000xQL6tZNLJzIrtIgxqSl,Still Got Time,ZAYN,305891,129.0,26,23,-14,2017,38,united_kingdom
144,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,305586,154.0,5,144,10,2017,38,united_kingdom
145,152lZdxL1OR0ZMW6KquMif,Location,Khalid,304653,143.0,28,76,-2,2017,38,united_kingdom
146,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,301394,146.0,20,98,0,2017,38,united_kingdom
147,6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,301264,131.0,19,20,-16,2017,38,united_kingdom
148,0YHUITU3w6ws1v8ehT264g,Shout Out to My Ex,Little Mix,301131,139.0,38,16,-9,2017,38,united_kingdom
149,6u9RqxALwkjJ1ukB1y8vuP,You've Got The Love,Florence + The Machine,300118,149.0,10,131,0,2017,38,united_kingdom
150,3OG5wVO27N3HtdtxPLpPFt,T-Shirt,Foo Fighters,299266,,1,150,new,2017,38,united_kingdom
151,5ZnJsoJGkQ5K15W7Rcr5JO,No More Sad Songs,Little Mix,299234,136.0,29,25,-15,2017,38,united_kingdom
152,33OVwHAdsrJELptAp74TqW,Make It Right,Foo Fighters,296628,,1,152,new,2017,38,united_kingdom
153,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,296300,150.0,21,116,-3,2017,38,united_kingdom
154,6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,296022,147.0,23,10,-7,2017,38,united_kingdom
155,6JSryEdVJTZq6YBn3wK2sn,Arrows,Foo Fighters,295665,,1,155,new,2017,38,united_kingdom
156,5Ua3GXyHwiSfpNTMjq6m2z,Touch,Little Mix,295212,142.0,38,3,-14,2017,38,united_kingdom
157,6oH2hy85hq65VeOvKbV0sB,Alone,Jessie Ware,294835,,1,157,new,2017,38,united_kingdom
158,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,294419,144.0,32,31,-14,2017,38,united_kingdom
159,7cQMJ0wDqVS5iM0JIvP6Ay,The Last Of The Real Ones,Fall Out Boy,293435,,1,159,new,2017,38,united_kingdom
160,5GG3knKdxKWrNboRijxeKF,Run Me Dry,Bryson Tiller,292344,170.0,17,70,10,2017,38,united_kingdom
161,4YLzVD32aMH4qgSsSPtNbl,Samantha,Dave,292148,157.0,32,54,-4,2017,38,united_kingdom
162,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,291971,159.0,28,107,-3,2017,38,united_kingdom
163,5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,Sam Smith,288443,125.0,4,125,-38,2017,38,united_kingdom
164,0uqPG793dkDDN7sCUJJIVC,Where Is The Love?,Black Eyed Peas,286986,,7,85,re-enter,2017,38,united_kingdom
165,1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,286791,140.0,5,107,-25,2017,38,united_kingdom
166,1mqlc0vEP9mU1kZgTi6LIQ,September,"Earth, Wind & Fire",286089,195.0,16,151,29,2017,38,united_kingdom
167,3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,285834,161.0,38,128,-6,2017,38,united_kingdom
168,5Gz1PxujU62sfecQpB0Stm,Unpredictable,Olly Murs,285331,137.0,15,51,-31,2017,38,united_kingdom
169,1jNOi6m3Hn8nLEeHCp5Msr,Seven Nation Army,The White Stripes,283658,162.0,38,117,-7,2017,38,united_kingdom
170,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,283561,152.0,24,8,-18,2017,38,united_kingdom
171,0MfVTButkC0WU7aUcIskU6,La Dee Da,Foo Fighters,283046,,1,171,new,2017,38,united_kingdom
172,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,Ed Sheeran,282250,158.0,29,10,-14,2017,38,united_kingdom
173,0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,James Arthur,281977,141.0,20,92,-32,2017,38,united_kingdom
174,4xBjsLUSjcx2h7PcRikpQp,OMG,Camila Cabello,281151,156.0,5,142,-18,2017,38,united_kingdom
175,61AaiTZFfwruCncZ7m7CIg,Addison Lee (Peng Ting Called Maddison),Not3s,278649,173.0,35,68,-2,2017,38,united_kingdom
176,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,278275,168.0,37,100,-8,2017,38,united_kingdom
177,5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,The Kooks,276971,153.0,17,107,-24,2017,38,united_kingdom
178,4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),Major Lazer,276964,148.0,15,107,-30,2017,38,united_kingdom
179,6875MeXyCW0wLyT72Eetmo,Starving,Hailee Steinfeld,276366,167.0,4,153,-12,2017,38,united_kingdom
180,2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,275078,193.0,4,161,13,2017,38,united_kingdom
181,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,274464,160.0,38,30,-21,2017,38,united_kingdom
182,4ARPvK8DHLwt4oX65ZAFMw,Look At Me!,XXXTENTACION,274330,,12,153,re-enter,2017,38,united_kingdom
183,3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,274071,185.0,9,180,2,2017,38,united_kingdom
184,1KtVVUM6OkpyOsbVfbMybX,Don't Be so Hard on Yourself,Jess Glynne,272816,145.0,2,145,-39,2017,38,united_kingdom
185,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,272524,184.0,15,129,-1,2017,38,united_kingdom
186,1sCxVKWImDZSZKvG0U9B23,Bad Liar,Selena Gomez,271317,151.0,17,24,-35,2017,38,united_kingdom
187,5lXcSvHRVjQJ3LB2rLKQog,Superstition - Single Version,Stevie Wonder,270625,187.0,7,173,0,2017,38,united_kingdom
188,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,270028,164.0,34,11,-24,2017,38,united_kingdom
189,1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,268877,186.0,29,69,-3,2017,38,united_kingdom
190,343YBumqHu19cGoGARUTsd,Fake Love,Drake,268603,177.0,38,17,-13,2017,38,united_kingdom
191,6dh1aHKIyvpcOHEPWokza3,Lock Doh,Giggs,266898,196.0,2,191,5,2017,38,united_kingdom
192,51ChrwmUPDJvedPQnIU8Ls,Dive,Ed Sheeran,266701,172.0,29,8,-20,2017,38,united_kingdom
193,2eAAEa8pxKF7My0EO4rFgR,Blow Your Mind (Mwah),Dua Lipa,265714,175.0,20,74,-18,2017,38,united_kingdom
194,7Dm3dV3WPNdTgxoNY7YFnc,The Chain - 2004 Remaster,Fleetwood Mac,265370,192.0,8,102,-2,2017,38,united_kingdom
195,15DwFznkBJir7AK9PyMyRR,17,MK,265240,,1,195,new,2017,38,united_kingdom
196,3AsAuGTaDQzavZZThyYlop,Sexual,NEIKED,265106,182.0,38,6,-14,2017,38,united_kingdom
197,2h7YGpndYgDucun6CctvW1,More & More,Tom Zanetti,264928,171.0,6,162,-26,2017,38,united_kingdom
198,11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,264251,183.0,11,158,-15,2017,38,united_kingdom
199,2LPUvD5DDOO4UYGkWgjI2C,Shut Up,Stormzy,264010,,27,39,re-enter,2017,38,united_kingdom
200,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,263207,189.0,38,63,-11,2017,38,united_kingdom
1,1OmcAT5Y8eg5bUPv9qJT4R,rockstar,Post Malone,3727123,3.0,2,1,2,2017,39,united_kingdom
2,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,2889602,1.0,13,1,-1,2017,39,united_kingdom
3,0mel2N9Ws9r4yLQn5QE21Y,Too Good At Goodbyes - Edit,Sam Smith,2535330,2.0,3,1,-1,2017,39,united_kingdom
4,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,2405276,4.0,8,4,0,2017,39,united_kingdom
5,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,1990766,8.0,3,5,3,2017,39,united_kingdom
6,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,1980247,12.0,18,6,6,2017,39,united_kingdom
7,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,1958352,5.0,12,2,-2,2017,39,united_kingdom
8,638s8Qi75q1pXjuH86fJX7,Bestie,Yungen,1812965,11.0,15,8,3,2017,39,united_kingdom
9,6uFsE1JgZ20EXyU0JQZbUR,Look What You Made Me Do,Taylor Swift,1773631,6.0,5,1,-3,2017,39,united_kingdom
10,7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®),Justin Bieber,1769350,7.0,6,5,-3,2017,39,united_kingdom
11,3zoYkqS4y2BsGVShPL2nTE,Reggaetón Lento (Remix),CNCO,1749640,15.0,6,11,4,2017,39,united_kingdom
12,2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),Avicii,1740506,18.0,7,12,6,2017,39,united_kingdom
